date,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M,insee_dep,department
2003-03-04,2003,3,4,6.79,12.75,0.63,0.65,0.61,100.81,5.92,89.54,7.61,13.38,3.19,10.19,192.8,4.23,2.88,94,Val-de-Marne
2003-03-05,2003,3,5,11.47,13.05,0.63,0.64,0.06,100.41,6.32,85.88,9.65,14.37,6.18,8.19,179.9,3.87,2.5,94,Val-de-Marne
2003-03-06,2003,3,6,10.27,14.3,0.63,0.64,1.19,100.61,5.18,81.37,7.68,12.09,3.46,8.63,306.8,5.11,3.5,94,Val-de-Marne
2003-03-07,2003,3,7,9.48,14.76,0.62,0.64,0.16,100.89,4.71,81.86,5.8,10.43,0.5,9.93,199.1,5.17,3.51,94,Val-de-Marne
2003-03-08,2003,3,8,12.34,14.97,0.62,0.64,0.05,101.18,4.89,80.09,7.11,12.06,3.03,9.03,240.3,5.57,3.86,94,Val-de-Marne
2003-03-09,2003,3,9,14.24,15.4,0.62,0.64,0.0,101.15,5.45,83.31,8.12,15.06,3.55,11.51,220.9,5.3,3.56,94,Val-de-Marne
2003-03-10,2003,3,10,9.76,14.98,0.62,0.64,0.03,101.32,6.51,89.39,9.24,15.82,4.14,11.68,227.7,4.05,2.64,94,Val-de-Marne
2003-03-11,2003,3,11,8.04,13.81,0.62,0.64,0.17,100.74,6.82,84.19,10.9,14.93,7.57,7.36,221.4,5.47,3.71,94,Val-de-Marne
2003-03-12,2003,3,12,9.27,14.98,0.62,0.64,0.96,101.45,5.67,83.85,8.48,12.46,3.39,9.07,350.8,5.1,3.59,94,Val-de-Marne
2003-03-13,2003,3,13,16.34,16.67,0.62,0.63,0.01,102.16,4.11,76.47,5.69,11.62,1.74,9.88,51.3,5.83,4.06,94,Val-de-Marne
2003-03-14,2003,3,14,16.82,17.13,0.62,0.63,0.0,101.89,3.33,69.79,4.23,10.58,-0.98,11.56,76.0,6.87,4.76,94,Val-de-Marne
2003-03-15,2003,3,15,16.27,16.53,0.61,0.63,0.0,102.36,3.44,73.19,3.93,10.56,-1.81,12.37,84.4,6.5,4.49,94,Val-de-Marne
2003-03-16,2003,3,16,16.88,16.94,0.61,0.63,0.0,102.72,3.59,74.31,4.34,12.7,-2.63,15.33,86.3,4.91,3.29,94,Val-de-Marne
2003-03-17,2003,3,17,15.98,17.04,0.61,0.62,0.0,102.32,4.25,78.03,5.83,15.07,-2.31,17.38,53.4,3.55,2.22,94,Val-de-Marne
2003-03-18,2003,3,18,16.79,16.98,0.61,0.62,0.01,101.91,4.18,79.27,5.37,12.92,0.09,12.83,56.1,4.98,3.37,94,Val-de-Marne
2003-03-19,2003,3,19,16.99,17.36,0.61,0.62,0.0,101.77,4.4,77.99,6.14,15.01,-1.84,16.85,52.5,3.13,1.83,94,Val-de-Marne
2003-03-20,2003,3,20,15.58,16.67,0.61,0.62,0.0,101.6,4.54,80.02,5.95,13.68,-0.23,13.91,12.4,3.15,1.88,94,Val-de-Marne
2003-03-21,2003,3,21,10.09,14.56,0.61,0.62,0.01,101.17,4.59,80.72,6.18,12.45,2.14,10.31,50.0,2.94,1.92,94,Val-de-Marne
2003-03-22,2003,3,22,16.39,16.78,0.61,0.62,0.01,101.01,4.22,77.05,5.8,13.89,-0.04,13.93,94.2,4.22,2.79,94,Val-de-Marne
2003-03-23,2003,3,23,16.89,17.17,0.6,0.62,0.0,101.26,5.09,75.61,8.86,18.17,0.62,17.55,157.6,3.72,2.24,94,Val-de-Marne
2003-03-24,2003,3,24,17.39,17.56,0.6,0.61,0.0,101.44,5.98,73.63,11.6,20.45,3.32,17.13,224.7,3.35,2.04,94,Val-de-Marne
2003-03-25,2003,3,25,16.35,17.3,0.6,0.62,0.03,101.1,6.84,76.38,12.79,18.6,9.04,9.56,13.5,2.02,1.28,94,Val-de-Marne
2003-03-26,2003,3,26,15.72,16.73,0.6,0.61,0.03,100.62,6.71,77.47,12.35,19.85,5.74,14.11,85.2,2.86,1.62,94,Val-de-Marne
2003-03-27,2003,3,27,15.83,17.13,0.6,0.61,0.0,100.39,6.19,73.75,11.97,19.56,5.32,14.24,99.0,3.03,1.76,94,Val-de-Marne
2003-03-28,2003,3,28,13.5,16.82,0.6,0.62,0.66,100.04,7.11,81.82,11.82,15.54,7.17,8.37,133.8,1.82,1.12,94,Val-de-Marne
2003-03-29,2003,3,29,13.53,17.95,0.6,0.61,0.21,100.24,7.28,80.03,12.96,17.82,8.84,8.98,213.3,2.75,1.73,94,Val-de-Marne
2003-03-30,2003,3,30,15.54,17.6,0.6,0.61,0.71,100.47,7.4,83.11,12.52,18.21,7.28,10.93,22.8,3.6,2.41,94,Val-de-Marne
2003-03-31,2003,3,31,19.23,19.62,0.6,0.61,0.02,101.11,4.76,73.67,8.32,14.48,4.23,10.25,44.5,5.16,3.48,94,Val-de-Marne
2003-04-01,2003,4,1,13.57,19.18,0.6,0.62,4.41,100.54,5.29,77.15,8.83,16.58,0.76,15.82,249.5,6.29,4.24,94,Val-de-Marne
2003-04-02,2003,4,2,11.35,20.1,0.6,0.62,1.22,100.17,4.51,79.13,5.94,9.05,2.47,6.58,328.6,7.05,4.89,94,Val-de-Marne
2003-04-03,2003,4,3,13.9,21.63,0.6,0.62,0.39,101.21,3.92,76.63,4.79,9.32,0.83,8.49,0.6,6.63,4.58,94,Val-de-Marne
2003-04-04,2003,4,4,20.08,21.44,0.6,0.61,0.02,101.78,4.72,78.01,7.01,13.64,0.04,13.6,16.6,4.29,3.0,94,Val-de-Marne
2003-04-05,2003,4,5,20.57,21.37,0.6,0.61,0.06,101.71,5.06,75.03,8.91,14.52,4.25,10.27,12.0,6.29,4.39,94,Val-de-Marne
2003-04-06,2003,4,6,11.78,21.01,0.6,0.61,0.17,101.45,4.43,76.57,6.49,11.06,1.26,9.8,16.7,6.21,4.33,94,Val-de-Marne
2003-04-07,2003,4,7,22.47,22.8,0.59,0.61,0.0,101.28,2.63,63.47,2.65,8.69,-2.8,11.49,62.3,5.17,3.51,94,Val-de-Marne
2003-04-08,2003,4,8,22.24,22.52,0.59,0.61,0.0,101.03,2.44,60.33,2.29,9.22,-4.65,13.87,69.3,3.62,2.33,94,Val-de-Marne
2003-04-09,2003,4,9,21.12,21.57,0.59,0.6,0.0,100.12,2.73,64.13,2.73,9.33,-4.04,13.37,48.1,4.72,3.25,94,Val-de-Marne
2003-04-10,2003,4,10,13.74,20.68,0.59,0.61,0.65,99.68,3.36,79.06,1.86,6.31,-2.78,9.09,354.2,3.94,2.7,94,Val-de-Marne
2003-04-11,2003,4,11,18.4,20.68,0.59,0.6,0.02,99.88,3.58,72.38,4.33,11.24,-2.03,13.27,116.0,2.5,1.6,94,Val-de-Marne
2003-04-12,2003,4,12,11.47,21.16,0.59,0.61,0.24,100.29,5.34,81.77,7.9,14.32,1.69,12.63,184.3,2.87,1.75,94,Val-de-Marne
2003-04-13,2003,4,13,18.76,22.9,0.59,0.6,0.0,100.56,5.69,71.55,10.95,18.1,1.9,16.2,123.8,5.15,3.36,94,Val-de-Marne
2003-04-14,2003,4,14,11.91,20.53,0.59,0.6,0.0,100.17,6.68,75.8,12.24,16.31,7.74,8.57,126.9,5.18,3.38,94,Val-de-Marne
2003-04-15,2003,4,15,20.46,21.93,0.58,0.59,0.0,100.64,7.13,71.99,14.7,22.66,7.73,14.93,115.0,3.06,1.87,94,Val-de-Marne
2003-04-16,2003,4,16,22.85,23.08,0.58,0.59,0.0,100.95,6.99,71.65,14.56,22.34,6.72,15.62,79.1,4.39,2.84,94,Val-de-Marne
2003-04-17,2003,4,17,22.41,22.63,0.58,0.58,0.0,101.29,6.37,67.38,14.27,22.05,6.64,15.41,82.8,4.97,3.28,94,Val-de-Marne
2003-04-18,2003,4,18,22.81,23.12,0.57,0.58,0.0,101.22,5.78,65.98,13.13,20.87,5.77,15.1,56.0,5.54,3.75,94,Val-de-Marne
2003-04-19,2003,4,19,23.23,23.85,0.57,0.58,0.0,100.16,4.72,69.95,8.7,13.69,4.16,9.53,66.1,7.29,5.02,94,Val-de-Marne
2003-04-20,2003,4,20,7.21,21.78,0.57,0.59,1.42,99.53,6.32,84.11,9.49,15.37,2.72,12.65,108.8,4.63,3.15,94,Val-de-Marne
2003-04-21,2003,4,21,15.81,21.46,0.57,0.58,0.19,100.17,6.8,77.55,12.41,17.74,7.72,10.02,214.4,3.4,2.24,94,Val-de-Marne
2003-04-22,2003,4,22,19.23,22.35,0.57,0.58,0.02,100.44,6.47,71.78,13.18,19.05,7.57,11.48,30.8,1.71,1.0,94,Val-de-Marne
2003-04-23,2003,4,23,21.02,23.08,0.57,0.58,0.01,100.41,6.41,73.64,12.66,18.83,6.54,12.29,64.0,4.09,2.72,94,Val-de-Marne
2003-04-24,2003,4,24,17.35,21.47,0.56,0.58,0.18,100.39,7.99,78.36,14.68,22.4,6.83,15.57,154.7,2.51,1.52,94,Val-de-Marne
2003-04-25,2003,4,25,13.73,22.85,0.56,0.59,3.91,100.08,9.51,83.03,16.33,22.58,11.0,11.58,171.0,3.52,2.22,94,Val-de-Marne
2003-04-26,2003,4,26,8.89,23.81,0.59,0.65,15.18,99.71,8.1,85.45,13.33,17.68,9.39,8.29,227.0,5.64,3.73,94,Val-de-Marne
2003-04-27,2003,4,27,12.93,24.0,0.6,0.61,1.42,100.07,6.92,81.81,11.72,15.59,8.43,7.16,222.0,6.15,4.13,94,Val-de-Marne
2003-04-28,2003,4,28,19.4,24.71,0.59,0.61,2.41,99.17,8.84,77.59,16.23,22.56,10.32,12.24,196.2,6.46,4.34,94,Val-de-Marne
2003-04-29,2003,4,29,19.35,25.41,0.59,0.61,1.54,99.92,7.52,74.48,14.74,19.34,9.25,10.09,223.5,4.99,3.37,94,Val-de-Marne
2003-04-30,2003,4,30,10.29,24.83,0.59,0.62,5.11,99.94,7.16,82.44,11.85,14.7,8.44,6.26,228.5,5.39,3.56,94,Val-de-Marne
2003-05-01,2003,5,1,17.9,25.59,0.59,0.61,0.6,100.66,6.51,77.53,11.88,16.49,7.8,8.69,215.2,6.13,4.07,94,Val-de-Marne
2003-05-02,2003,5,2,15.39,24.76,0.59,0.61,1.67,100.02,6.4,73.26,12.13,17.53,8.36,9.17,215.4,7.87,5.32,94,Val-de-Marne
2003-05-03,2003,5,3,23.14,26.9,0.58,0.59,0.02,101.02,5.89,72.03,11.62,17.8,5.11,12.69,222.3,4.89,3.23,94,Val-de-Marne
2003-05-04,2003,5,4,26.31,27.0,0.58,0.59,0.04,100.35,7.57,69.69,15.57,24.19,5.27,18.92,170.3,5.05,3.25,94,Val-de-Marne
2003-05-05,2003,5,5,7.36,23.84,0.58,0.65,18.19,100.24,8.31,89.19,12.98,15.33,10.01,5.32,269.5,2.95,1.94,94,Val-de-Marne
2003-05-06,2003,5,6,8.43,23.69,0.61,0.64,3.06,101.02,7.23,88.81,11.12,13.97,8.32,5.65,12.8,3.21,2.07,94,Val-de-Marne
2003-05-07,2003,5,7,23.19,24.64,0.6,0.62,0.01,101.13,6.48,73.85,12.93,19.65,6.45,13.2,33.3,4.46,2.94,94,Val-de-Marne
2003-05-08,2003,5,8,18.19,24.18,0.59,0.61,0.19,100.72,8.26,77.62,15.39,22.26,7.85,14.41,245.6,2.06,1.27,94,Val-de-Marne
2003-05-09,2003,5,9,9.04,24.14,0.59,0.61,1.05,100.77,7.32,85.33,11.71,14.96,5.44,9.52,295.7,2.95,1.9,94,Val-de-Marne
2003-05-10,2003,5,10,21.52,27.38,0.59,0.6,0.0,101.03,5.43,67.63,11.58,17.51,4.62,12.89,236.9,1.6,1.0,94,Val-de-Marne
2003-05-11,2003,5,11,19.86,26.3,0.58,0.6,0.21,100.87,6.99,73.8,13.54,18.36,7.64,10.72,230.2,2.74,1.78,94,Val-de-Marne
2003-05-12,2003,5,12,15.31,26.53,0.58,0.59,1.26,100.69,6.33,75.45,11.91,16.51,7.11,9.4,241.2,4.32,2.92,94,Val-de-Marne
2003-05-13,2003,5,13,20.6,28.46,0.58,0.6,1.39,100.79,5.24,73.64,9.46,13.04,5.74,7.3,273.4,5.4,3.65,94,Val-de-Marne
2003-05-14,2003,5,14,21.87,28.35,0.58,0.59,0.57,101.14,5.07,73.52,9.31,14.58,4.55,10.03,287.9,4.68,3.1,94,Val-de-Marne
2003-05-15,2003,5,15,24.06,28.13,0.57,0.59,0.03,101.17,4.98,67.26,10.35,16.61,3.16,13.45,199.5,1.78,1.05,94,Val-de-Marne
2003-05-16,2003,5,16,22.12,27.22,0.57,0.58,0.49,100.38,5.65,66.69,12.15,17.75,3.92,13.83,161.9,3.02,1.91,94,Val-de-Marne
2003-05-17,2003,5,17,13.57,26.98,0.57,0.59,3.4,100.02,8.06,81.9,14.0,18.11,9.76,8.35,216.6,6.2,4.21,94,Val-de-Marne
2003-05-18,2003,5,18,8.58,26.86,0.57,0.61,8.8,100.23,8.73,85.48,14.58,19.13,10.8,8.33,228.3,5.17,3.47,94,Val-de-Marne
2003-05-19,2003,5,19,6.31,26.47,0.6,0.65,10.57,100.18,8.16,83.98,13.57,16.16,9.46,6.7,241.1,5.44,3.59,94,Val-de-Marne
2003-05-20,2003,5,20,19.99,28.87,0.6,0.61,0.33,100.84,5.84,70.48,11.91,16.6,7.72,8.88,262.9,6.57,4.44,94,Val-de-Marne
2003-05-21,2003,5,21,13.52,27.42,0.59,0.61,1.47,101.35,6.95,79.3,12.44,16.44,7.88,8.56,253.9,4.92,3.36,94,Val-de-Marne
2003-05-22,2003,5,22,15.24,27.53,0.59,0.6,0.32,101.32,9.13,83.55,15.76,20.38,11.53,8.85,253.7,5.38,3.6,94,Val-de-Marne
2003-05-23,2003,5,23,23.79,28.09,0.58,0.59,0.06,100.34,7.99,74.81,15.44,20.75,8.74,12.01,232.7,3.99,2.68,94,Val-de-Marne
2003-05-24,2003,5,24,6.42,26.1,0.59,0.63,8.42,99.67,8.2,86.33,13.26,15.92,9.78,6.14,213.7,3.25,2.1,94,Val-de-Marne
2003-05-25,2003,5,25,15.33,28.75,0.59,0.6,0.92,100.51,6.88,79.1,12.29,17.12,7.58,9.54,284.8,3.61,2.44,94,Val-de-Marne
2003-05-26,2003,5,26,26.06,28.7,0.58,0.59,0.03,101.2,6.78,74.01,13.32,20.02,5.24,14.78,352.7,2.59,1.66,94,Val-de-Marne
2003-05-27,2003,5,27,22.17,26.77,0.57,0.59,0.03,101.36,7.54,74.92,14.8,21.33,7.43,13.9,3.5,3.87,2.62,94,Val-de-Marne
2003-05-28,2003,5,28,24.08,26.32,0.57,0.58,0.04,100.99,9.49,78.64,17.44,23.7,10.06,13.64,38.2,3.58,2.36,94,Val-de-Marne
2003-05-29,2003,5,29,25.54,27.61,0.56,0.57,0.06,100.52,10.95,77.52,19.62,25.51,12.42,13.09,64.0,3.03,1.9,94,Val-de-Marne
2003-05-30,2003,5,30,24.19,27.09,0.55,0.56,0.02,100.32,11.32,76.19,20.69,26.64,13.44,13.2,32.3,2.3,1.39,94,Val-de-Marne
2003-05-31,2003,5,31,21.0,25.97,0.55,0.56,0.13,100.25,11.51,76.1,20.95,26.69,15.11,11.58,107.1,1.69,1.0,94,Val-de-Marne
2003-06-01,2003,6,1,24.3,26.15,0.54,0.55,0.27,99.91,10.84,70.19,21.23,26.89,15.11,11.78,125.5,2.59,1.61,94,Val-de-Marne
2003-06-02,2003,6,2,14.11,26.83,0.54,0.56,1.92,99.93,11.09,79.93,19.37,23.29,15.67,7.62,242.9,3.47,2.27,94,Val-de-Marne
2003-06-03,2003,6,3,15.28,26.25,0.55,0.6,9.05,100.0,12.14,89.69,18.65,22.57,14.9,7.67,162.2,3.54,2.29,94,Val-de-Marne
2003-06-04,2003,6,4,18.36,25.97,0.56,0.59,4.52,100.13,12.26,83.25,20.25,25.03,15.42,9.61,209.6,3.72,2.44,94,Val-de-Marne
2003-06-05,2003,6,5,17.72,27.17,0.56,0.59,4.17,100.91,9.58,77.91,17.63,22.43,12.94,9.49,330.5,2.05,1.33,94,Val-de-Marne
2003-06-06,2003,6,6,21.64,27.3,0.56,0.57,0.68,100.93,10.71,74.01,20.23,25.51,13.67,11.84,223.9,2.42,1.58,94,Val-de-Marne
2003-06-07,2003,6,7,25.85,28.52,0.55,0.56,0.01,100.59,11.6,70.82,22.12,27.03,15.56,11.47,213.8,2.09,1.42,94,Val-de-Marne
2003-06-08,2003,6,8,16.79,27.7,0.55,0.57,2.73,100.31,10.53,76.72,19.02,23.46,12.38,11.08,254.6,4.53,2.96,94,Val-de-Marne
2003-06-09,2003,6,9,25.7,29.17,0.54,0.55,0.0,100.78,8.63,70.22,17.66,23.22,10.11,13.11,133.5,2.28,1.45,94,Val-de-Marne
2003-06-10,2003,6,10,15.65,27.81,0.54,0.56,1.87,100.36,11.48,76.85,20.57,25.58,16.33,9.25,225.8,3.91,2.6,94,Val-de-Marne
2003-06-11,2003,6,11,27.47,28.71,0.54,0.54,0.02,100.88,10.13,71.68,20.1,25.49,13.8,11.69,251.1,2.45,1.6,94,Val-de-Marne
2003-06-12,2003,6,12,19.58,26.7,0.54,0.6,12.28,100.81,11.42,79.14,19.88,24.91,14.34,10.57,0.8,3.2,2.08,94,Val-de-Marne
2003-06-13,2003,6,13,23.82,26.46,0.55,0.56,0.01,101.11,9.31,70.72,18.9,25.13,11.94,13.19,16.1,3.05,2.05,94,Val-de-Marne
2003-06-14,2003,6,14,17.65,25.98,0.54,0.57,3.04,100.8,12.29,83.91,19.99,25.22,14.61,10.61,62.5,2.39,1.57,94,Val-de-Marne
2003-06-15,2003,6,15,22.93,26.66,0.54,0.55,0.13,100.81,11.42,79.08,20.18,25.57,15.24,10.33,26.0,2.91,1.97,94,Val-de-Marne
2003-06-16,2003,6,16,27.68,28.89,0.54,0.54,0.0,100.46,9.8,71.0,19.62,25.49,12.48,13.01,51.6,2.41,1.51,94,Val-de-Marne
2003-06-17,2003,6,17,17.64,26.6,0.53,0.56,3.81,100.25,10.61,77.67,19.1,25.42,13.23,12.19,249.2,3.98,2.56,94,Val-de-Marne
2003-06-18,2003,6,18,27.01,29.67,0.53,0.54,0.03,101.06,8.77,72.71,17.58,22.4,11.58,10.82,285.0,4.22,2.84,94,Val-de-Marne
2003-06-19,2003,6,19,17.62,29.15,0.53,0.53,0.11,101.35,11.46,78.29,20.45,25.94,14.93,11.01,274.5,4.14,2.78,94,Val-de-Marne
2003-06-20,2003,6,20,24.59,30.26,0.52,0.53,0.02,101.1,9.17,71.96,18.54,23.93,12.77,11.16,315.5,4.01,2.7,94,Val-de-Marne
2003-06-21,2003,6,21,29.54,30.46,0.51,0.52,0.02,100.74,8.5,69.38,17.87,24.34,10.39,13.95,81.1,3.46,2.29,94,Val-de-Marne
2003-06-22,2003,6,22,28.32,29.53,0.51,0.51,0.04,99.86,9.89,62.52,21.79,29.21,12.23,16.98,115.5,3.14,1.96,94,Val-de-Marne
2003-06-23,2003,6,23,16.88,27.94,0.5,0.51,0.28,100.0,10.63,71.79,20.35,24.98,12.26,12.72,273.8,5.15,3.4,94,Val-de-Marne
2003-06-24,2003,6,24,28.57,29.43,0.5,0.5,0.03,100.82,8.81,70.47,18.35,24.94,10.16,14.78,357.1,2.44,1.6,94,Val-de-Marne
2003-06-25,2003,6,25,25.46,27.92,0.5,0.5,0.56,100.78,9.79,73.85,18.97,25.33,13.09,12.24,52.4,3.74,2.54,94,Val-de-Marne
2003-06-26,2003,6,26,20.77,27.52,0.49,0.51,1.22,100.42,11.44,77.8,20.32,25.23,15.88,9.35,280.3,3.29,2.21,94,Val-de-Marne
2003-06-27,2003,6,27,13.14,28.49,0.49,0.5,0.18,100.54,10.19,76.41,18.94,23.83,13.08,10.75,296.4,3.13,2.13,94,Val-de-Marne
2003-06-28,2003,6,28,21.55,28.48,0.49,0.5,0.01,100.39,9.33,70.76,18.88,24.0,12.5,11.5,357.8,2.4,1.6,94,Val-de-Marne
2003-06-29,2003,6,29,25.88,28.37,0.49,0.49,0.1,99.66,10.07,62.87,21.97,28.02,14.61,13.41,101.2,3.65,2.45,94,Val-de-Marne
2003-06-30,2003,6,30,12.32,26.95,0.49,0.53,6.74,99.37,10.86,78.25,19.16,23.01,14.3,8.71,251.3,4.09,2.74,94,Val-de-Marne
2003-07-01,2003,7,1,20.55,28.98,0.5,0.53,3.65,99.17,9.05,78.45,16.35,20.04,12.7,7.34,223.3,6.37,4.26,94,Val-de-Marne
2003-07-02,2003,7,2,18.45,28.33,0.5,0.52,3.04,99.52,8.8,75.1,16.87,21.64,12.08,9.56,247.3,4.38,2.95,94,Val-de-Marne
2003-07-03,2003,7,3,17.3,26.67,0.51,0.53,2.71,100.11,9.03,81.87,15.78,19.92,12.52,7.4,286.9,3.78,2.5,94,Val-de-Marne
2003-07-04,2003,7,4,15.34,28.35,0.51,0.52,0.91,100.59,8.74,76.87,16.41,21.06,11.69,9.37,286.1,4.26,2.87,94,Val-de-Marne
2003-07-05,2003,7,5,17.69,28.38,0.5,0.51,0.09,100.77,8.67,74.04,17.07,22.51,9.61,12.9,313.0,2.39,1.55,94,Val-de-Marne
2003-07-06,2003,7,6,18.14,27.05,0.5,0.51,0.21,100.98,9.37,74.52,18.25,23.25,12.9,10.35,14.9,1.83,1.13,94,Val-de-Marne
2003-07-07,2003,7,7,22.38,28.43,0.5,0.5,0.03,101.17,9.48,72.84,18.92,24.91,11.58,13.33,2.3,2.16,1.37,94,Val-de-Marne
2003-07-08,2003,7,8,24.04,28.09,0.49,0.5,0.0,101.11,9.05,69.48,18.89,24.98,11.7,13.28,351.8,2.81,1.9,94,Val-de-Marne
2003-07-09,2003,7,9,26.24,28.14,0.49,0.49,0.01,100.94,10.49,70.99,20.89,26.89,14.24,12.65,36.0,2.83,1.87,94,Val-de-Marne
2003-07-10,2003,7,10,25.17,27.88,0.48,0.48,0.02,100.82,11.44,68.85,22.86,28.47,14.84,13.63,69.3,1.7,0.98,94,Val-de-Marne
2003-07-11,2003,7,11,22.71,26.83,0.48,0.48,0.02,100.86,11.01,66.6,22.6,29.33,15.04,14.29,324.1,3.37,2.27,94,Val-de-Marne
2003-07-12,2003,7,12,26.39,27.89,0.47,0.47,0.02,101.03,8.77,65.79,19.57,25.75,12.86,12.89,43.4,3.84,2.6,94,Val-de-Marne
2003-07-13,2003,7,13,28.62,29.17,0.47,0.46,0.0,100.62,8.94,60.91,21.21,28.71,12.66,16.05,66.4,4.36,2.93,94,Val-de-Marne
2003-07-14,2003,7,14,28.17,28.71,0.46,0.46,0.0,100.09,9.34,54.26,23.42,31.21,15.55,15.66,73.7,3.9,2.57,94,Val-de-Marne
2003-07-15,2003,7,15,25.25,26.8,0.46,0.45,0.01,99.72,9.69,52.17,24.63,33.14,15.08,18.06,78.3,2.26,1.33,94,Val-de-Marne
2003-07-16,2003,7,16,16.69,26.02,0.46,0.49,5.15,99.69,10.82,66.39,21.92,26.09,17.68,8.41,205.3,4.85,3.21,94,Val-de-Marne
2003-07-17,2003,7,17,18.04,28.12,0.47,0.47,1.05,100.74,9.24,68.65,19.26,23.83,15.51,8.32,240.0,5.3,3.57,94,Val-de-Marne
2003-07-18,2003,7,18,27.1,28.57,0.46,0.46,0.0,101.04,9.06,58.52,21.87,27.89,14.14,13.75,195.9,2.59,1.7,94,Val-de-Marne
2003-07-19,2003,7,19,27.39,28.14,0.46,0.45,0.0,100.65,8.98,50.23,24.25,31.33,15.58,15.75,141.0,1.41,0.84,94,Val-de-Marne
2003-07-20,2003,7,20,18.39,26.25,0.46,0.45,0.01,100.39,9.85,62.21,21.89,26.59,17.08,9.51,298.2,3.23,2.16,94,Val-de-Marne
2003-07-21,2003,7,21,18.83,26.7,0.45,0.45,0.25,100.45,9.96,64.08,21.69,27.97,15.51,12.46,265.4,2.6,1.75,94,Val-de-Marne
2003-07-22,2003,7,22,24.53,27.9,0.45,0.45,0.05,100.84,9.63,66.11,20.89,26.71,14.16,12.55,302.2,2.58,1.72,94,Val-de-Marne
2003-07-23,2003,7,23,20.72,27.64,0.45,0.45,0.16,100.67,9.85,65.38,21.23,26.42,15.12,11.3,266.8,2.65,1.75,94,Val-de-Marne
2003-07-24,2003,7,24,16.17,27.51,0.45,0.46,1.9,100.48,9.74,70.1,19.67,24.58,15.81,8.77,267.2,3.92,2.64,94,Val-de-Marne
2003-07-25,2003,7,25,16.41,25.67,0.45,0.46,1.49,100.13,9.8,73.7,18.7,21.95,14.61,7.34,200.2,5.42,3.62,94,Val-de-Marne
2003-07-26,2003,7,26,7.51,25.73,0.46,0.51,8.75,99.88,11.89,82.98,19.78,24.0,15.05,8.95,207.4,5.16,3.5,94,Val-de-Marne
2003-07-27,2003,7,27,12.56,26.23,0.48,0.51,2.03,100.23,9.96,76.31,18.42,22.54,13.78,8.76,265.7,4.07,2.72,94,Val-de-Marne
2003-07-28,2003,7,28,20.29,26.68,0.47,0.48,0.21,101.13,8.23,64.19,18.58,23.01,12.8,10.21,264.9,2.08,1.35,94,Val-de-Marne
2003-07-29,2003,7,29,23.92,26.42,0.47,0.47,0.94,101.22,9.67,67.5,20.37,26.07,13.35,12.72,227.0,3.42,2.28,94,Val-de-Marne
2003-07-30,2003,7,30,15.8,26.36,0.47,0.5,4.0,100.64,10.61,77.4,19.38,23.55,13.82,9.73,260.4,4.66,3.15,94,Val-de-Marne
2003-07-31,2003,7,31,17.76,25.95,0.47,0.48,0.17,100.74,9.91,75.28,18.85,24.54,12.09,12.45,283.7,1.81,1.11,94,Val-de-Marne
2003-08-01,2003,8,1,25.96,26.09,0.47,0.47,0.01,100.85,10.22,65.61,21.98,28.18,13.98,14.2,199.3,1.86,1.2,94,Val-de-Marne
2003-08-02,2003,8,2,25.7,25.97,0.46,0.46,0.01,100.97,10.84,66.65,22.7,29.8,15.1,14.7,24.0,2.52,1.6,94,Val-de-Marne
2003-08-03,2003,8,3,25.21,25.49,0.46,0.45,0.0,101.01,11.3,63.2,24.52,32.17,16.14,16.03,49.4,2.79,1.81,94,Val-de-Marne
2003-08-04,2003,8,4,25.17,25.21,0.45,0.44,0.0,101.12,11.7,60.37,25.9,33.92,18.14,15.78,55.3,3.82,2.54,94,Val-de-Marne
2003-08-05,2003,8,5,23.81,23.88,0.45,0.44,0.0,101.07,11.96,60.54,26.13,34.95,17.57,17.38,53.0,2.99,1.93,94,Val-de-Marne
2003-08-06,2003,8,6,23.13,23.23,0.44,0.43,0.0,100.94,11.65,53.22,28.07,37.19,19.73,17.46,49.7,2.36,1.37,94,Val-de-Marne
2003-08-07,2003,8,7,23.56,23.69,0.44,0.43,0.0,100.86,13.04,62.48,27.03,35.46,19.12,16.34,0.9,3.07,2.07,94,Val-de-Marne
2003-08-08,2003,8,8,22.01,22.85,0.44,0.43,0.02,100.73,13.54,66.91,26.41,34.31,19.88,14.43,14.7,3.59,2.48,94,Val-de-Marne
2003-08-09,2003,8,9,23.45,23.57,0.43,0.42,0.02,100.77,11.93,63.36,25.7,34.29,18.14,16.15,40.2,2.91,1.92,94,Val-de-Marne
2003-08-10,2003,8,10,23.75,23.93,0.43,0.42,0.0,100.58,9.93,47.68,27.71,36.89,18.3,18.59,90.1,2.69,1.63,94,Val-de-Marne
2003-08-11,2003,8,11,20.8,22.96,0.43,0.41,0.04,100.67,10.68,45.65,29.21,37.41,21.89,15.52,134.1,2.61,1.61,94,Val-de-Marne
2003-08-12,2003,8,12,22.22,23.17,0.42,0.4,0.0,100.84,12.02,51.16,29.27,37.94,21.62,16.32,273.6,2.77,1.76,94,Val-de-Marne
2003-08-13,2003,8,13,22.73,23.14,0.42,0.4,0.01,100.93,11.36,59.5,25.62,32.7,18.99,13.71,335.3,3.5,2.46,94,Val-de-Marne
