date,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M,insee_dep,department
2004-02-23,2004,2,23,9.53,12.9,0.62,0.64,0.25,100.51,3.15,82.14,0.56,5.4,-2.88,8.28,8.6,5.7,3.98,91,Essonne
2004-02-24,2004,2,24,8.56,12.11,0.62,0.63,0.15,100.58,3.2,81.47,0.9,5.73,-2.67,8.4,276.5,2.6,1.79,91,Essonne
2004-02-25,2004,2,25,5.92,12.02,0.62,0.63,0.61,99.74,3.22,80.51,0.83,5.75,-4.24,9.99,293.7,3.9,2.65,91,Essonne
2004-02-26,2004,2,26,11.85,13.12,0.62,0.63,0.01,99.25,2.4,71.17,-0.96,3.71,-4.56,8.27,296.6,2.62,1.64,91,Essonne
2004-02-27,2004,2,27,11.4,13.29,0.62,0.63,0.04,98.75,2.54,71.49,-0.26,5.45,-3.53,8.98,279.1,1.8,1.12,91,Essonne
2004-02-28,2004,2,28,7.34,12.97,0.62,0.63,0.17,99.34,3.1,81.46,0.4,4.61,-1.98,6.59,327.2,3.5,2.4,91,Essonne
2004-02-29,2004,2,29,7.16,12.43,0.62,0.63,0.55,100.51,3.03,83.41,-0.2,3.58,-3.69,7.27,26.0,3.78,2.6,91,Essonne
2004-03-01,2004,3,1,11.53,12.93,0.62,0.63,0.01,101.78,2.56,77.67,-0.87,4.21,-4.23,8.44,35.0,5.49,3.82,91,Essonne
2004-03-02,2004,3,2,12.41,13.5,0.61,0.63,0.03,102.22,2.79,72.4,1.16,7.35,-4.56,11.91,13.0,2.53,1.79,91,Essonne
2004-03-03,2004,3,3,12.81,13.9,0.61,0.63,0.01,101.87,3.25,72.08,3.27,10.73,-2.51,13.24,191.6,2.46,1.51,91,Essonne
2004-03-04,2004,3,4,6.37,13.5,0.61,0.65,4.47,100.95,4.51,91.94,3.57,5.58,1.67,3.91,186.1,3.13,2.04,91,Essonne
2004-03-05,2004,3,5,3.44,13.21,0.62,0.64,1.03,100.39,4.83,90.88,4.7,8.52,1.9,6.62,356.1,2.34,1.48,91,Essonne
2004-03-06,2004,3,6,6.53,12.59,0.62,0.64,0.15,100.82,4.34,84.26,4.55,9.35,0.69,8.66,331.4,3.36,2.22,91,Essonne
2004-03-07,2004,3,7,7.06,13.95,0.62,0.64,2.01,101.09,4.37,90.26,3.46,7.2,0.34,6.86,303.6,2.97,1.97,91,Essonne
2004-03-08,2004,3,8,9.4,14.59,0.62,0.64,0.1,101.71,3.37,77.57,2.66,8.22,-2.65,10.87,16.2,5.2,3.62,91,Essonne
2004-03-09,2004,3,9,8.0,14.73,0.62,0.63,0.24,101.59,3.11,78.19,1.27,5.94,-2.7,8.64,15.9,5.0,3.47,91,Essonne
2004-03-10,2004,3,10,6.56,13.6,0.62,0.63,0.34,101.1,3.02,84.28,-0.31,4.4,-2.66,7.06,17.6,4.24,2.9,91,Essonne
2004-03-11,2004,3,11,7.38,14.27,0.62,0.63,0.19,100.6,2.95,77.1,0.45,4.56,-2.83,7.39,127.4,2.86,1.94,91,Essonne
2004-03-12,2004,3,12,2.47,15.15,0.62,0.66,6.81,99.57,4.69,92.03,3.57,7.24,-0.65,7.89,168.0,5.53,3.84,91,Essonne
2004-03-13,2004,3,13,10.41,16.5,0.63,0.64,0.55,100.49,5.14,83.22,7.23,12.41,3.16,9.25,222.2,4.94,3.39,91,Essonne
2004-03-14,2004,3,14,13.37,16.83,0.63,0.64,0.11,101.38,4.86,80.33,7.08,12.82,2.56,10.26,211.3,6.59,4.61,91,Essonne
2004-03-15,2004,3,15,8.5,15.57,0.62,0.64,0.1,101.88,6.47,85.17,10.16,15.92,5.88,10.04,229.1,5.29,3.63,91,Essonne
2004-03-16,2004,3,16,16.82,17.03,0.62,0.63,0.04,101.83,6.54,80.19,11.07,18.83,5.21,13.62,184.0,3.44,2.07,91,Essonne
2004-03-17,2004,3,17,15.13,15.27,0.62,0.63,0.02,101.47,6.98,78.68,12.59,21.51,4.99,16.52,225.5,2.99,1.85,91,Essonne
2004-03-18,2004,3,18,10.01,14.54,0.62,0.63,0.32,101.12,7.18,85.9,11.56,15.51,7.56,7.95,228.2,4.33,2.88,91,Essonne
2004-03-19,2004,3,19,6.92,16.69,0.62,0.63,2.02,100.85,6.47,84.3,10.3,14.66,6.41,8.25,227.5,8.71,6.1,91,Essonne
2004-03-20,2004,3,20,6.13,16.94,0.62,0.64,1.75,100.43,7.34,84.81,11.97,15.39,10.16,5.23,236.1,9.9,6.91,91,Essonne
2004-03-21,2004,3,21,13.31,18.2,0.62,0.65,3.56,100.03,5.42,72.72,9.8,12.96,5.13,7.83,254.6,9.28,6.49,91,Essonne
2004-03-22,2004,3,22,11.49,18.0,0.62,0.65,2.55,100.06,4.79,85.55,5.56,8.94,3.81,5.13,262.3,5.25,3.63,91,Essonne
2004-03-23,2004,3,23,12.24,17.86,0.62,0.64,1.03,100.18,4.23,78.64,5.19,8.55,1.41,7.14,336.4,3.84,2.66,91,Essonne
2004-03-24,2004,3,24,11.29,17.46,0.62,0.64,0.19,100.58,3.97,77.95,4.64,9.59,0.95,8.64,1.5,5.17,3.63,91,Essonne
2004-03-25,2004,3,25,12.09,18.61,0.62,0.63,0.27,100.64,3.77,78.83,3.67,8.11,0.15,7.96,14.7,4.07,2.83,91,Essonne
2004-03-26,2004,3,26,14.12,18.77,0.62,0.63,0.01,100.63,3.1,69.9,3.25,9.48,-1.93,11.41,33.5,5.51,3.81,91,Essonne
2004-03-27,2004,3,27,17.5,19.26,0.62,0.63,0.03,100.45,3.13,68.96,3.32,9.09,-0.66,9.75,49.6,3.6,2.51,91,Essonne
2004-03-28,2004,3,28,18.93,19.13,0.61,0.63,0.0,100.67,3.41,65.85,5.09,12.91,-1.6,14.51,90.9,1.91,1.16,91,Essonne
2004-03-29,2004,3,29,19.58,19.88,0.61,0.62,0.0,100.64,3.75,66.39,6.63,14.76,-2.04,16.8,70.4,4.68,3.01,91,Essonne
2004-03-30,2004,3,30,18.62,19.39,0.61,0.62,0.0,99.93,4.95,73.14,8.64,16.59,0.53,16.06,95.4,4.89,3.26,91,Essonne
2004-03-31,2004,3,31,11.44,19.03,0.61,0.62,1.82,99.63,6.63,79.15,11.55,16.38,7.03,9.35,160.8,5.6,3.81,91,Essonne
2004-04-01,2004,4,1,16.4,19.18,0.61,0.62,1.95,99.49,6.93,78.13,12.61,18.23,6.67,11.56,158.6,4.76,3.2,91,Essonne
2004-04-02,2004,4,2,5.82,19.95,0.62,0.66,6.6,99.7,7.17,90.14,10.52,12.68,6.65,6.03,202.7,2.72,1.81,91,Essonne
2004-04-03,2004,4,3,11.63,19.63,0.62,0.64,1.05,100.72,5.93,79.24,10.12,14.99,5.16,9.83,214.6,6.82,4.7,91,Essonne
2004-04-04,2004,4,4,15.58,21.19,0.62,0.63,0.96,100.77,5.48,68.28,11.25,15.51,7.94,7.57,242.2,7.1,4.94,91,Essonne
2004-04-05,2004,4,5,9.63,20.74,0.62,0.63,1.76,100.53,5.42,79.34,8.62,12.06,5.57,6.49,259.4,7.13,4.94,91,Essonne
2004-04-06,2004,4,6,12.81,21.03,0.62,0.64,3.12,99.68,5.01,78.98,7.45,10.9,4.55,6.35,282.2,6.61,4.61,91,Essonne
2004-04-07,2004,4,7,11.79,21.09,0.62,0.64,1.92,100.03,4.66,79.24,6.47,10.44,2.29,8.15,313.3,4.47,3.04,91,Essonne
2004-04-08,2004,4,8,14.06,21.42,0.62,0.64,0.91,100.35,4.44,81.32,5.32,9.72,1.11,8.61,1.0,2.77,1.84,91,Essonne
2004-04-09,2004,4,9,11.08,20.81,0.62,0.63,0.15,100.32,4.26,77.58,5.67,10.92,2.21,8.71,17.1,4.72,3.29,91,Essonne
2004-04-10,2004,4,10,14.29,20.53,0.62,0.63,0.23,100.35,4.61,75.94,7.2,13.14,1.41,11.73,8.0,4.18,2.91,91,Essonne
2004-04-11,2004,4,11,18.55,22.85,0.61,0.62,0.16,100.8,4.2,71.16,6.99,12.75,2.71,10.04,23.0,5.25,3.63,91,Essonne
2004-04-12,2004,4,12,21.75,22.35,0.61,0.62,0.0,101.04,4.31,71.23,7.67,14.68,0.88,13.8,30.6,4.88,3.35,91,Essonne
2004-04-13,2004,4,13,12.14,21.37,0.61,0.62,0.24,100.96,5.4,80.81,8.39,12.73,4.27,8.46,12.0,4.53,3.13,91,Essonne
2004-04-14,2004,4,14,14.55,21.29,0.6,0.62,0.02,100.74,5.22,72.69,9.75,15.37,4.6,10.77,65.1,2.98,2.02,91,Essonne
2004-04-15,2004,4,15,20.54,22.19,0.6,0.61,0.0,100.44,5.32,71.71,10.27,17.31,2.93,14.38,166.6,3.39,2.14,91,Essonne
2004-04-16,2004,4,16,21.56,22.82,0.6,0.61,0.0,99.9,6.07,72.12,11.88,18.68,3.6,15.08,155.8,3.06,2.08,91,Essonne
2004-04-17,2004,4,17,9.1,22.09,0.6,0.61,1.16,99.3,6.29,79.41,10.49,14.46,5.24,9.22,238.7,4.77,3.21,91,Essonne
2004-04-18,2004,4,18,6.8,23.73,0.61,0.63,5.77,97.89,5.17,80.06,7.31,12.18,4.32,7.86,201.9,9.34,6.38,91,Essonne
2004-04-19,2004,4,19,14.4,24.45,0.61,0.62,1.09,98.36,5.04,78.22,7.58,11.43,4.39,7.04,214.7,5.6,3.9,91,Essonne
2004-04-20,2004,4,20,8.93,23.73,0.61,0.62,0.67,99.29,6.66,86.24,10.07,14.86,6.12,8.74,210.3,3.24,2.21,91,Essonne
2004-04-21,2004,4,21,19.85,24.12,0.6,0.62,1.27,99.95,8.38,79.68,15.17,21.11,9.86,11.25,194.3,4.23,2.85,91,Essonne
2004-04-22,2004,4,22,12.01,23.37,0.61,0.64,6.22,100.38,7.14,85.16,11.49,14.3,7.66,6.64,349.5,4.44,2.92,91,Essonne
2004-04-23,2004,4,23,22.02,24.64,0.61,0.62,0.04,101.07,6.15,75.79,11.69,18.61,5.94,12.67,8.3,4.18,2.86,91,Essonne
2004-04-24,2004,4,24,24.77,25.11,0.61,0.62,0.0,101.23,5.91,71.07,12.2,18.77,5.81,12.96,49.0,4.58,3.11,91,Essonne
2004-04-25,2004,4,25,23.81,25.43,0.6,0.61,0.0,101.17,6.01,71.67,12.39,19.31,6.11,13.2,65.3,4.13,2.75,91,Essonne
2004-04-26,2004,4,26,25.04,25.58,0.6,0.6,0.0,100.55,6.27,67.88,13.4,19.85,6.85,13.0,77.9,3.89,2.54,91,Essonne
2004-04-27,2004,4,27,19.98,23.38,0.59,0.6,0.72,99.66,7.51,72.96,15.1,21.66,8.46,13.2,176.4,1.99,1.24,91,Essonne
2004-04-28,2004,4,28,10.35,22.42,0.59,0.62,3.76,99.38,7.7,85.4,12.41,16.77,7.35,9.42,165.8,2.94,1.91,91,Essonne
2004-04-29,2004,4,29,12.08,24.02,0.6,0.63,7.8,98.95,7.36,86.55,11.51,14.08,9.58,4.5,175.5,3.43,2.33,91,Essonne
2004-04-30,2004,4,30,12.3,23.97,0.62,0.67,10.44,98.62,7.51,79.79,13.1,16.67,10.11,6.56,135.5,3.58,2.48,91,Essonne
2004-05-01,2004,5,1,22.37,26.58,0.62,0.64,1.54,99.51,6.02,69.71,12.29,17.5,7.07,10.43,198.1,3.93,2.72,91,Essonne
2004-05-02,2004,5,2,20.09,26.01,0.61,0.63,0.47,99.61,6.0,65.87,13.08,18.85,5.53,13.32,114.2,2.49,1.59,91,Essonne
2004-05-03,2004,5,3,21.37,25.54,0.61,0.62,0.24,99.17,6.42,69.19,13.35,18.96,6.87,12.09,309.6,2.22,1.48,91,Essonne
2004-05-04,2004,5,4,12.55,25.78,0.61,0.63,4.21,98.13,5.99,84.01,8.72,12.01,6.05,5.96,222.0,6.35,4.26,91,Essonne
2004-05-05,2004,5,5,14.76,27.08,0.61,0.64,2.62,97.55,5.5,82.92,7.73,12.66,3.9,8.76,225.7,5.11,3.39,91,Essonne
2004-05-06,2004,5,6,20.84,27.2,0.61,0.62,0.28,98.42,5.22,75.25,8.81,14.25,3.18,11.07,242.9,3.17,2.13,91,Essonne
2004-05-07,2004,5,7,15.49,25.34,0.61,0.63,2.9,99.04,5.88,81.23,9.21,12.95,5.19,7.76,279.2,3.89,2.61,91,Essonne
2004-05-08,2004,5,8,3.82,24.54,0.62,0.67,12.25,99.08,6.18,89.57,8.32,10.28,6.63,3.65,273.6,9.33,6.31,91,Essonne
2004-05-09,2004,5,9,5.56,25.81,0.63,0.65,1.26,99.61,6.59,89.54,9.36,11.64,7.34,4.3,285.5,5.37,3.61,91,Essonne
2004-05-10,2004,5,10,7.78,24.14,0.63,0.65,1.62,99.95,7.31,86.64,11.51,15.69,7.75,7.94,257.7,1.58,1.03,91,Essonne
2004-05-11,2004,5,11,16.63,24.83,0.62,0.64,0.56,100.51,7.54,79.69,13.6,18.9,7.47,11.43,44.1,2.89,1.9,91,Essonne
2004-05-12,2004,5,12,24.51,26.94,0.62,0.63,0.04,100.68,6.02,71.81,11.84,18.04,6.32,11.72,13.8,6.18,4.28,91,Essonne
2004-05-13,2004,5,13,13.05,28.05,0.61,0.62,0.08,100.82,5.53,71.17,10.65,15.26,7.1,8.16,9.5,4.9,3.4,91,Essonne
2004-05-14,2004,5,14,20.59,26.98,0.61,0.61,0.02,101.18,6.08,71.47,12.27,18.32,6.49,11.83,17.8,2.5,1.6,91,Essonne
2004-05-15,2004,5,15,26.0,27.36,0.6,0.61,0.02,101.53,7.18,74.71,14.17,20.89,5.99,14.9,35.1,3.71,2.39,91,Essonne
2004-05-16,2004,5,16,27.57,27.95,0.59,0.6,0.01,101.47,7.91,75.25,15.59,21.92,8.46,13.46,40.7,4.49,3.01,91,Essonne
2004-05-17,2004,5,17,28.72,28.82,0.59,0.59,0.02,101.16,8.15,69.2,17.41,24.5,9.18,15.32,65.5,2.83,1.82,91,Essonne
2004-05-18,2004,5,18,27.37,27.74,0.58,0.59,0.02,101.16,8.81,71.0,18.23,25.02,10.33,14.69,1.7,2.52,1.53,91,Essonne
2004-05-19,2004,5,19,27.5,27.87,0.57,0.58,0.03,101.14,8.48,68.3,18.48,25.54,11.37,14.17,6.7,1.95,1.12,91,Essonne
2004-05-20,2004,5,20,27.71,28.14,0.57,0.57,0.0,100.6,8.07,67.99,17.78,25.12,9.93,15.19,9.5,2.43,1.44,91,Essonne
2004-05-21,2004,5,21,16.94,26.17,0.56,0.57,0.46,100.43,7.13,73.49,13.86,18.07,9.08,8.99,17.8,5.37,3.59,91,Essonne
2004-05-22,2004,5,22,27.43,29.87,0.56,0.57,0.01,101.13,4.69,61.1,10.99,15.89,6.3,9.59,34.2,6.64,4.55,91,Essonne
2004-05-23,2004,5,23,22.14,29.44,0.56,0.57,0.01,101.42,5.36,68.7,11.07,17.02,4.32,12.7,31.9,5.49,3.76,91,Essonne
2004-05-24,2004,5,24,28.08,29.63,0.56,0.56,0.0,101.23,5.26,63.38,12.65,19.64,5.23,14.41,50.5,3.91,2.59,91,Essonne
2004-05-25,2004,5,25,28.64,29.38,0.55,0.56,0.0,100.8,6.45,66.96,14.44,21.42,6.02,15.4,64.6,3.37,2.14,91,Essonne
2004-05-26,2004,5,26,19.33,27.76,0.55,0.56,0.49,100.63,6.68,66.62,14.88,20.62,7.62,13.0,46.4,2.83,1.84,91,Essonne
2004-05-27,2004,5,27,25.39,28.5,0.55,0.55,0.29,100.95,6.13,65.87,13.98,20.81,7.43,13.38,44.7,3.66,2.46,91,Essonne
2004-05-28,2004,5,28,28.12,29.66,0.54,0.55,0.01,101.17,5.79,61.47,14.36,21.33,6.02,15.31,72.3,2.68,1.7,91,Essonne
2004-05-29,2004,5,29,26.48,28.45,0.54,0.54,0.02,101.0,6.74,58.14,17.15,23.22,9.64,13.58,143.0,2.08,1.31,91,Essonne
2004-05-30,2004,5,30,13.41,27.15,0.55,0.58,6.07,100.8,8.7,76.03,16.39,20.29,10.87,9.42,301.6,2.48,1.57,91,Essonne
2004-05-31,2004,5,31,18.41,29.09,0.55,0.56,2.69,100.75,7.43,75.33,14.34,19.53,8.98,10.55,207.0,2.37,1.56,91,Essonne
2004-06-01,2004,6,1,9.63,28.19,0.56,0.61,9.13,100.34,9.59,86.52,15.72,19.84,12.35,7.49,283.1,3.78,2.56,91,Essonne
2004-06-02,2004,6,2,13.39,26.45,0.57,0.58,0.53,100.99,8.16,74.66,15.94,20.59,11.58,9.01,327.6,5.89,4.0,91,Essonne
2004-06-03,2004,6,3,15.91,27.91,0.56,0.57,0.06,101.46,7.78,74.89,15.28,20.84,9.53,11.31,1.8,3.86,2.58,91,Essonne
2004-06-04,2004,6,4,10.0,28.54,0.56,0.57,0.52,101.01,8.85,79.78,15.93,20.3,11.75,8.55,309.2,2.75,1.8,91,Essonne
2004-06-05,2004,6,5,21.91,28.82,0.56,0.56,0.22,100.63,9.02,73.43,17.85,23.22,12.84,10.38,349.9,4.06,2.74,91,Essonne
2004-06-06,2004,6,6,29.49,29.64,0.55,0.55,0.02,100.68,8.31,69.74,17.55,24.28,9.75,14.53,59.8,2.81,1.81,91,Essonne
2004-06-07,2004,6,7,29.31,29.65,0.54,0.54,0.01,100.72,9.14,66.34,19.85,27.05,10.92,16.13,143.2,2.43,1.45,91,Essonne
2004-06-08,2004,6,8,28.9,29.25,0.54,0.53,0.0,100.77,10.86,65.43,22.78,29.88,14.22,15.66,216.7,3.25,2.0,91,Essonne
2004-06-09,2004,6,9,24.08,27.71,0.53,0.53,0.53,100.83,12.51,71.05,23.52,29.22,17.39,11.83,239.8,2.62,1.75,91,Essonne
2004-06-10,2004,6,10,19.92,26.12,0.53,0.54,2.06,100.79,12.25,77.23,21.76,26.14,16.5,9.64,280.8,2.54,1.66,91,Essonne
2004-06-11,2004,6,11,17.24,28.95,0.53,0.54,1.61,100.84,9.49,74.15,18.42,24.72,12.37,12.35,307.7,3.1,2.06,91,Essonne
2004-06-12,2004,6,12,22.38,29.66,0.53,0.53,0.11,101.12,7.11,66.56,15.96,21.28,9.8,11.48,324.4,4.57,3.08,91,Essonne
2004-06-13,2004,6,13,20.83,30.55,0.53,0.53,0.03,101.7,6.79,65.07,15.82,21.51,9.75,11.76,9.9,5.19,3.5,91,Essonne
2004-06-14,2004,6,14,29.34,30.54,0.52,0.52,0.03,101.64,7.03,63.65,16.95,24.35,9.14,15.21,28.1,4.17,2.77,91,Essonne
2004-06-15,2004,6,15,26.93,29.31,0.52,0.51,0.02,100.94,9.87,68.33,20.77,28.11,12.32,15.79,355.7,3.38,2.2,91,Essonne
2004-06-16,2004,6,16,23.87,29.08,0.52,0.51,0.1,100.75,9.26,67.21,19.7,24.66,16.16,8.5,22.0,2.95,2.02,91,Essonne
2004-06-17,2004,6,17,29.99,30.5,0.51,0.5,0.0,100.25,8.18,60.17,19.91,27.33,12.39,14.94,282.8,4.79,3.22,91,Essonne
2004-06-18,2004,6,18,17.95,29.12,0.51,0.5,0.26,99.77,7.6,65.29,16.82,22.27,11.39,10.88,283.4,4.31,2.96,91,Essonne
2004-06-19,2004,6,19,17.74,29.66,0.51,0.51,1.44,99.59,6.61,65.95,14.34,18.03,9.31,8.72,319.4,3.24,2.16,91,Essonne
2004-06-20,2004,6,20,21.75,28.96,0.51,0.5,0.31,99.64,5.48,59.4,13.63,18.98,6.48,12.5,278.7,3.18,2.07,91,Essonne
2004-06-21,2004,6,21,17.64,29.31,0.51,0.51,0.61,99.97,7.16,69.89,14.95,19.65,9.02,10.63,231.5,3.89,2.62,91,Essonne
2004-06-22,2004,6,22,16.01,28.89,0.51,0.53,7.07,99.92,9.74,76.5,18.18,23.05,12.31,10.74,199.4,4.28,2.87,91,Essonne
2004-06-23,2004,6,23,20.85,30.75,0.52,0.53,0.83,99.55,8.39,65.85,18.21,22.86,13.06,9.8,235.9,10.05,6.76,91,Essonne
2004-06-24,2004,6,24,20.3,30.4,0.52,0.51,0.07,100.22,6.23,57.97,15.82,21.22,9.87,11.35,259.1,6.71,4.55,91,Essonne
2004-06-25,2004,6,25,24.91,30.65,0.52,0.51,0.0,100.72,6.39,60.21,16.07,22.06,8.51,13.55,284.5,3.01,2.03,91,Essonne
2004-06-26,2004,6,26,16.96,29.11,0.51,0.51,0.01,100.69,7.38,59.65,17.85,23.04,12.0,11.04,144.5,3.15,1.96,91,Essonne
2004-06-27,2004,6,27,19.92,29.75,0.51,0.5,0.08,100.73,9.83,65.64,21.03,27.46,14.32,13.14,273.3,4.46,2.96,91,Essonne
2004-06-28,2004,6,28,29.59,30.71,0.51,0.49,0.0,101.41,6.68,56.63,18.04,24.6,11.03,13.57,324.4,3.27,2.2,91,Essonne
2004-06-29,2004,6,29,29.64,30.21,0.5,0.49,0.0,101.31,6.63,54.3,18.53,25.33,10.74,14.59,10.7,1.53,1.01,91,Essonne
2004-06-30,2004,6,30,18.47,29.56,0.5,0.48,0.1,100.47,7.21,51.29,20.48,26.85,13.16,13.69,209.4,3.31,2.16,91,Essonne
2004-07-01,2004,7,1,16.68,29.69,0.5,0.48,0.19,100.37,7.2,59.95,17.56,22.37,13.47,8.9,268.3,4.55,3.14,91,Essonne
2004-07-02,2004,7,2,21.72,29.99,0.5,0.48,0.58,100.3,7.23,60.35,17.7,23.16,12.42,10.74,258.9,6.02,4.08,91,Essonne
2004-07-03,2004,7,3,21.4,29.82,0.5,0.48,0.16,100.56,6.79,57.82,17.44,22.99,12.47,10.52,262.0,5.39,3.63,91,Essonne
2004-07-04,2004,7,4,18.1,29.32,0.5,0.48,0.86,100.42,7.8,63.0,17.85,23.77,11.77,12.0,242.7,2.59,1.76,91,Essonne
2004-07-05,2004,7,5,21.35,28.94,0.5,0.48,0.11,100.61,8.05,64.22,18.5,23.97,13.03,10.94,311.7,3.77,2.61,91,Essonne
2004-07-06,2004,7,6,23.31,28.38,0.49,0.48,0.05,100.67,7.65,60.84,18.54,24.47,12.05,12.42,58.9,3.62,2.47,91,Essonne
2004-07-07,2004,7,7,11.8,26.71,0.5,0.52,7.27,99.67,9.1,71.13,17.75,23.09,13.59,9.5,162.1,6.12,4.06,91,Essonne
2004-07-08,2004,7,8,14.83,27.44,0.51,0.53,5.2,99.5,8.16,71.58,16.34,20.99,12.5,8.49,196.6,8.98,6.06,91,Essonne
2004-07-09,2004,7,9,11.33,27.91,0.52,0.53,3.65,100.15,7.92,76.4,14.99,19.77,11.75,8.02,255.1,6.81,4.64,91,Essonne
2004-07-10,2004,7,10,20.07,28.07,0.52,0.52,0.97,100.51,6.75,69.59,14.28,19.19,8.42,10.77,266.0,3.49,2.33,91,Essonne
2004-07-11,2004,7,11,15.14,27.28,0.52,0.55,6.34,100.24,7.71,81.48,13.35,17.14,8.64,8.5,276.0,3.95,2.54,91,Essonne
2004-07-12,2004,7,12,11.35,27.71,0.53,0.54,1.17,100.28,7.77,76.36,14.8,20.14,9.26,10.88,309.2,3.32,2.19,91,Essonne
2004-07-13,2004,7,13,17.1,26.95,0.52,0.53,0.56,100.61,7.49,69.39,15.8,20.42,8.91,11.51,314.5,2.43,1.64,91,Essonne
2004-07-14,2004,7,14,25.98,27.55,0.52,0.52,0.02,100.76,8.58,64.2,19.12,25.38,11.5,13.88,260.3,3.38,2.32,91,Essonne
2004-07-15,2004,7,15,10.58,27.98,0.52,0.51,0.31,100.64,11.39,76.37,20.8,26.63,15.99,10.64,287.2,3.64,2.44,91,Essonne
2004-07-16,2004,7,16,23.68,28.5,0.51,0.5,0.25,100.36,11.5,71.88,22.09,28.23,15.49,12.74,71.3,1.05,0.58,91,Essonne
2004-07-17,2004,7,17,19.71,26.25,0.51,0.5,0.94,100.07,11.7,69.57,22.86,29.4,17.36,12.04,206.1,4.4,2.89,91,Essonne
2004-07-18,2004,7,18,13.95,26.39,0.51,0.52,4.64,100.37,11.39,80.85,19.71,24.14,16.04,8.1,244.5,3.15,2.13,91,Essonne
2004-07-19,2004,7,19,19.43,26.78,0.51,0.51,1.22,100.48,10.11,72.1,19.79,25.84,14.29,11.55,99.9,2.36,1.59,91,Essonne
2004-07-20,2004,7,20,17.58,24.77,0.52,0.54,5.63,100.07,11.61,76.0,21.25,27.01,16.83,10.18,239.1,2.44,1.56,91,Essonne
2004-07-21,2004,7,21,16.79,25.77,0.52,0.52,1.58,100.4,10.89,71.82,21.13,27.85,15.51,12.34,237.4,2.65,1.79,91,Essonne
2004-07-22,2004,7,22,23.14,25.94,0.51,0.52,1.41,100.45,12.2,70.55,23.36,29.77,15.32,14.45,150.2,2.04,1.36,91,Essonne
2004-07-23,2004,7,23,18.05,23.05,0.51,0.51,0.64,100.77,11.73,74.79,21.46,26.52,17.22,9.3,342.2,3.51,2.34,91,Essonne
2004-07-24,2004,7,24,27.18,27.29,0.51,0.5,0.04,101.26,8.1,59.43,20.34,27.38,13.3,14.08,1.6,3.77,2.58,91,Essonne
2004-07-25,2004,7,25,22.96,26.94,0.51,0.49,0.01,100.9,8.16,65.83,18.42,25.17,11.23,13.94,314.0,3.72,2.49,91,Essonne
2004-07-26,2004,7,26,8.28,25.89,0.5,0.49,0.44,100.59,9.11,75.15,17.36,22.29,13.78,8.51,316.4,3.38,2.34,91,Essonne
2004-07-27,2004,7,27,23.77,27.04,0.5,0.48,0.05,100.72,8.47,64.64,19.5,26.14,12.86,13.28,42.4,2.12,1.35,91,Essonne
2004-07-28,2004,7,28,27.51,27.68,0.5,0.48,0.0,100.5,7.11,52.98,20.37,28.19,11.9,16.29,84.9,3.16,2.01,91,Essonne
2004-07-29,2004,7,29,26.56,26.88,0.49,0.47,0.0,100.25,8.03,53.17,22.06,30.35,12.11,18.24,39.7,1.85,1.08,91,Essonne
2004-07-30,2004,7,30,23.11,25.45,0.49,0.47,0.0,100.61,9.84,57.46,23.66,30.79,15.96,14.83,352.1,2.37,1.53,91,Essonne
2004-07-31,2004,7,31,23.19,25.4,0.49,0.46,0.0,100.74,10.41,59.51,24.27,31.83,17.35,14.48,17.1,2.54,1.71,91,Essonne
2004-08-01,2004,8,1,24.82,26.17,0.48,0.46,0.0,100.57,8.13,49.63,23.82,32.35,15.14,17.21,45.6,3.68,2.51,91,Essonne
2004-08-02,2004,8,2,23.92,24.76,0.48,0.46,0.07,100.15,9.76,54.1,24.91,33.34,15.62,17.72,71.3,2.45,1.61,91,Essonne
2004-08-03,2004,8,3,14.05,21.93,0.48,0.46,0.38,99.81,11.52,61.3,24.74,30.52,18.96,11.56,352.5,2.82,1.91,91,Essonne
2004-08-04,2004,8,4,20.47,23.05,0.48,0.46,0.38,99.84,10.96,64.18,23.25,28.9,16.81,12.09,353.8,2.68,1.85,91,Essonne
2004-08-05,2004,8,5,9.78,21.5,0.49,0.54,14.76,99.93,12.62,82.34,20.83,23.36,18.0,5.36,344.4,2.95,2.0,91,Essonne
2004-08-06,2004,8,6,14.85,21.58,0.51,0.51,0.97,100.28,11.43,73.95,21.42,26.48,16.64,9.84,346.7,2.82,1.9,91,Essonne
2004-08-07,2004,8,7,18.12,24.2,0.51,0.51,1.48,100.06,12.2,74.07,22.47,27.79,16.97,10.82,83.6,2.04,1.26,91,Essonne
2004-08-08,2004,8,8,21.5,24.38,0.5,0.49,0.44,99.43,12.2,68.35,24.03,31.26,16.74,14.52,163.5,4.25,2.88,91,Essonne
2004-08-09,2004,8,9,14.21,22.9,0.51,0.52,5.08,99.5,14.34,80.8,23.35,29.0,19.77,9.23,166.2,2.88,1.88,91,Essonne
2004-08-10,2004,8,10,16.28,22.91,0.53,0.58,12.25,99.72,12.41,77.47,21.73,25.62,17.96,7.66,226.2,3.25,2.13,91,Essonne
