Datetime,Consommation,Regions,Nature,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M,insee_dep
2021-05-31,301649.0,Auvergne-Rhône-Alpes,Données définitives,2021,5,31,27.86,29.73,0.56,0.59,0.83,94.9,8.88,72.79,16.81,23.1,8.78,14.32,193.8,1.84,1.08,83
2021-06-01,311670.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,1,26.31,28.72,0.55,0.58,0.6,94.65,9.36,75.22,16.81,22.56,10.79,11.77,182.3,4.97,3.24,83
2021-06-02,314511.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,2,11.65,27.75,0.55,0.59,2.57,94.94,9.78,81.04,16.33,21.2,11.7,9.5,193.1,3.96,2.56,83
2021-06-03,313399.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,3,25.86,29.09,0.54,0.57,0.83,95.31,10.2,77.48,17.84,23.87,10.57,13.3,194.0,3.6,2.27,83
2021-06-04,307421.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,4,23.53,28.77,0.54,0.62,15.26,95.39,10.79,81.26,17.92,23.68,12.29,11.39,204.3,3.16,2.02,83
2021-06-05,270219.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,5,18.47,29.93,0.56,0.63,3.6,95.57,9.19,84.04,14.86,18.49,11.8,6.69,325.2,3.56,2.36,83
2021-06-06,259990.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,6,13.1,28.75,0.55,0.59,0.93,95.35,9.31,83.25,15.21,19.87,11.5,8.37,354.9,5.03,3.37,83
2021-06-07,307140.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,7,10.17,28.47,0.55,0.58,1.17,95.31,9.73,83.25,15.89,20.37,12.22,8.15,350.8,4.64,3.07,83
2021-06-08,313347.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,8,19.15,28.88,0.54,0.58,0.78,95.39,9.62,78.36,16.77,21.37,12.23,9.14,343.3,4.23,2.74,83
2021-06-09,316182.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,9,22.45,29.45,0.54,0.57,0.87,95.4,10.36,80.53,17.49,22.5,11.94,10.56,345.3,3.71,2.34,83
2021-06-10,314619.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,10,26.43,29.34,0.53,0.56,0.53,95.28,10.81,77.62,18.8,24.04,13.01,11.03,2.3,3.9,2.46,83
2021-06-11,311886.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,11,29.08,29.92,0.52,0.54,0.04,95.18,10.75,74.36,19.53,25.37,12.94,12.43,357.6,3.68,2.32,83
2021-06-12,274773.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,12,28.21,29.88,0.51,0.53,0.03,95.46,11.56,76.06,20.28,26.12,13.49,12.63,353.3,3.37,2.15,83
2021-06-13,260609.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,13,29.97,30.26,0.5,0.52,0.03,95.51,10.79,72.78,20.06,25.82,14.22,11.6,4.5,4.32,2.77,83
2021-06-14,310930.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,14,30.53,30.61,0.49,0.5,0.02,95.18,9.2,61.99,20.66,28.37,12.07,16.3,345.3,2.67,1.6,83
2021-06-15,323002.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,15,29.7,30.26,0.49,0.49,0.0,95.11,10.24,62.01,21.85,28.23,13.66,14.57,3.1,2.82,1.74,83
2021-06-16,327921.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,16,28.13,29.17,0.48,0.48,0.05,94.72,11.87,63.88,23.28,29.32,16.3,13.02,180.3,2.93,1.9,83
2021-06-17,329599.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,17,18.42,27.23,0.47,0.48,0.46,94.64,11.51,70.65,21.09,24.77,17.71,7.06,180.6,4.61,2.93,83
2021-06-18,321987.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,18,25.77,28.47,0.47,0.48,0.71,94.77,12.03,69.52,21.93,26.85,17.6,9.25,191.8,3.83,2.41,83
2021-06-19,283679.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,19,23.47,26.42,0.47,0.47,0.1,94.7,11.86,70.87,21.56,27.17,16.88,10.29,181.4,4.89,3.17,83
2021-06-20,262942.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,20,13.13,26.32,0.47,0.53,11.17,94.22,12.61,81.61,20.04,23.42,16.62,6.8,189.2,3.76,2.39,83
2021-06-21,303213.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,21,19.96,29.24,0.48,0.54,5.74,94.17,11.62,78.97,19.57,24.29,15.25,9.04,183.6,3.18,2.06,83
2021-06-22,308993.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,22,23.97,30.5,0.49,0.56,7.47,94.61,9.17,71.46,17.58,22.52,12.72,9.8,308.9,2.26,1.48,83
2021-06-23,311841.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,23,20.02,30.2,0.49,0.54,6.54,94.97,10.07,81.5,16.76,20.96,12.36,8.6,1.2,1.74,1.1,83
2021-06-24,310481.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,24,14.77,29.67,0.5,0.58,6.75,95.24,9.31,85.66,14.63,16.82,10.89,5.93,299.2,3.5,2.27,83
2021-06-25,303490.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,25,24.76,30.75,0.5,0.52,0.0,95.25,7.92,70.41,15.63,21.37,9.17,12.2,347.4,2.75,1.76,83
2021-06-26,267356.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,26,29.49,30.57,0.49,0.5,0.02,94.91,8.89,63.01,19.07,25.92,11.85,14.07,137.6,1.59,0.99,83
2021-06-27,256740.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,27,22.65,28.88,0.48,0.51,1.9,94.6,10.52,71.71,19.24,24.9,14.37,10.53,180.0,4.75,2.96,83
2021-06-28,302161.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,28,14.05,28.53,0.49,0.56,8.64,94.73,10.34,81.84,16.74,20.9,12.69,8.21,206.8,2.72,1.67,83
2021-06-29,307607.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,29,20.31,30.58,0.49,0.53,2.37,94.79,8.91,75.86,16.15,21.23,10.84,10.39,258.8,3.12,2.03,83
2021-06-30,306479.0,Auvergne-Rhône-Alpes,Données définitives,2021,6,30,20.36,30.74,0.49,0.51,0.39,94.99,8.52,74.64,15.8,21.29,10.25,11.04,309.3,2.88,1.86,83
2021-07-01,308414.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,1,25.01,30.47,0.48,0.49,0.15,95.09,9.48,73.49,17.7,23.38,11.39,11.99,337.1,2.36,1.51,83
2021-07-02,305494.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,2,28.25,30.17,0.47,0.48,0.1,95.04,9.38,64.63,19.75,26.22,12.82,13.4,33.0,1.64,1.02,83
2021-07-03,270075.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,3,8.97,28.39,0.47,0.5,3.56,94.87,10.55,70.57,19.57,23.05,16.34,6.71,246.5,1.41,0.92,83
2021-07-04,258387.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,4,13.95,29.12,0.48,0.53,5.58,94.7,10.61,81.07,17.61,22.32,13.72,8.6,290.2,2.36,1.45,83
2021-07-05,306203.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,5,23.39,29.89,0.48,0.48,0.04,94.55,10.59,66.05,21.07,27.81,13.6,14.21,210.3,3.4,2.18,83
2021-07-06,318109.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,6,9.98,28.29,0.49,0.62,25.68,94.49,11.43,88.4,17.05,20.27,13.73,6.54,210.8,3.45,2.27,83
2021-07-07,313658.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,7,23.43,29.95,0.51,0.56,3.1,94.93,9.77,75.33,17.84,23.59,12.4,11.19,341.4,1.95,1.26,83
2021-07-08,314807.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,8,14.4,29.84,0.51,0.58,5.45,95.39,9.17,79.42,15.81,19.74,11.51,8.23,329.3,3.96,2.58,83
2021-07-09,307915.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,9,25.27,29.58,0.51,0.53,0.04,95.46,8.88,73.29,16.75,22.62,10.22,12.4,351.1,3.14,1.97,83
2021-07-10,268398.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,10,24.95,29.16,0.5,0.53,2.5,95.03,10.28,74.7,18.79,26.73,12.38,14.35,299.7,2.05,1.3,83
2021-07-11,254989.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,11,27.65,29.9,0.49,0.51,0.24,94.89,9.73,71.88,18.6,24.78,12.74,12.04,80.2,1.96,1.19,83
2021-07-12,302563.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,12,12.31,26.65,0.5,0.58,19.45,94.39,10.82,81.1,17.62,23.17,11.71,11.46,241.2,4.37,2.8,83
2021-07-13,305969.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,13,15.41,29.9,0.52,0.59,3.51,94.58,8.08,78.94,13.92,18.51,10.26,8.25,303.2,3.41,2.22,83
2021-07-14,274853.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,14,6.83,28.42,0.52,0.58,4.48,94.91,9.49,90.19,14.03,17.12,10.57,6.55,303.8,3.64,2.28,83
2021-07-15,308719.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,15,5.98,27.01,0.52,0.57,4.2,95.13,10.19,87.92,15.61,18.28,12.91,5.37,312.0,5.17,3.36,83
2021-07-16,306886.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,16,13.43,28.24,0.52,0.56,2.41,95.24,10.71,85.98,16.84,21.16,13.6,7.56,344.4,5.65,3.71,83
2021-07-17,269456.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,17,13.54,28.15,0.51,0.54,0.64,95.29,11.43,84.07,18.2,22.42,13.74,8.68,0.2,6.86,4.53,83
2021-07-18,254151.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,18,24.06,28.45,0.51,0.52,0.12,94.99,11.92,77.08,20.45,25.39,16.19,9.2,4.7,6.95,4.55,83
2021-07-19,301210.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,19,27.9,28.16,0.5,0.51,0.02,94.89,12.05,77.04,20.66,26.72,14.14,12.58,4.5,4.73,3.08,83
2021-07-20,312638.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,20,28.92,29.04,0.49,0.49,0.02,95.04,11.2,72.61,20.71,27.16,14.59,12.57,2.7,3.31,2.13,83
2021-07-21,313095.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,21,27.04,27.82,0.48,0.48,0.04,95.29,10.05,66.8,20.55,27.44,14.34,13.1,4.2,2.56,1.6,83
2021-07-22,315855.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,22,28.32,28.39,0.47,0.47,0.01,95.22,9.6,60.74,21.52,28.74,14.46,14.28,24.6,2.0,1.23,83
2021-07-23,315368.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,23,24.77,27.16,0.46,0.45,0.24,94.62,11.19,59.56,23.72,31.67,15.73,15.94,171.1,3.47,2.25,83
2021-07-24,277529.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,24,17.76,26.52,0.46,0.48,4.73,94.42,12.17,74.74,21.05,26.99,16.35,10.64,244.5,2.94,1.91,83
2021-07-25,260143.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,25,23.6,27.76,0.46,0.46,0.08,94.44,9.9,67.66,19.9,26.28,13.86,12.42,277.6,2.48,1.59,83
2021-07-26,300079.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,26,22.15,27.33,0.46,0.45,0.01,94.75,9.36,66.88,19.21,25.43,13.48,11.95,315.9,2.31,1.43,83
2021-07-27,309962.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,27,21.23,27.19,0.45,0.44,0.65,94.75,9.71,64.28,20.47,27.86,13.88,13.98,266.7,1.99,1.3,83
2021-07-28,309159.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,28,20.08,26.29,0.46,0.52,8.66,94.87,9.95,70.34,19.35,25.53,14.4,11.13,291.3,2.04,1.28,83
2021-07-29,306995.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,29,26.81,27.65,0.46,0.45,0.23,94.84,9.68,63.93,20.64,28.64,11.75,16.89,332.9,1.16,0.61,83
2021-07-30,299017.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,30,15.27,26.47,0.46,0.48,4.31,94.59,11.71,74.94,20.34,26.14,14.64,11.5,288.5,2.32,1.43,83
2021-07-31,261663.0,Auvergne-Rhône-Alpes,Données définitives,2021,7,31,15.75,26.63,0.46,0.49,5.46,94.57,8.67,74.14,16.1,23.86,12.16,11.7,339.1,2.88,1.86,83
2021-08-01,246406.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,1,16.33,27.25,0.46,0.49,2.23,94.62,8.35,73.38,15.58,20.46,11.63,8.83,327.2,3.23,2.08,83
2021-08-02,271381.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,2,23.35,27.54,0.46,0.46,0.2,94.91,7.86,63.65,17.14,22.98,10.3,12.68,333.0,2.02,1.25,83
2021-08-03,278717.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,3,10.41,26.13,0.46,0.49,5.62,94.85,9.1,72.66,16.84,21.43,13.0,8.43,255.8,1.91,1.27,83
2021-08-04,279476.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,4,9.46,26.05,0.47,0.54,8.19,94.6,10.32,89.42,15.4,17.96,12.94,5.02,241.0,1.17,0.71,83
2021-08-05,273390.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,5,19.2,26.76,0.47,0.49,1.12,94.51,9.24,71.48,17.96,23.99,12.28,11.71,266.5,2.89,1.84,83
2021-08-06,273583.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,6,23.63,27.24,0.47,0.46,0.06,94.34,8.91,65.38,18.91,25.82,13.03,12.79,258.6,2.38,1.43,83
2021-08-07,252255.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,7,7.24,25.71,0.47,0.55,13.95,94.19,10.16,79.34,16.91,21.25,11.56,9.69,242.5,2.94,1.8,83
2021-08-08,234684.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,8,23.03,27.25,0.48,0.5,0.12,94.9,7.68,65.62,16.44,22.23,9.07,13.16,275.5,2.32,1.47,83
2021-08-09,257330.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,9,20.13,26.44,0.47,0.48,0.0,95.16,8.06,60.81,18.38,25.5,10.68,14.82,305.7,1.41,0.84,83
2021-08-10,265692.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,10,24.73,25.95,0.46,0.46,0.01,95.1,9.63,57.96,22.18,30.28,13.97,16.31,299.2,1.79,1.04,83
2021-08-11,269066.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,11,25.48,25.58,0.46,0.44,0.37,95.21,10.44,57.42,23.62,31.62,15.84,15.78,24.1,1.46,0.87,83
2021-08-12,273158.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,12,20.58,23.99,0.46,0.49,5.2,95.28,12.43,63.66,24.5,32.14,18.01,14.13,259.1,1.03,0.62,83
2021-08-13,273947.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,13,23.68,24.29,0.46,0.45,0.2,95.52,12.01,61.95,24.85,32.55,17.74,14.81,11.8,1.68,0.99,83
2021-08-14,264496.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,14,24.45,24.68,0.45,0.43,0.01,95.26,12.21,59.6,26.28,35.11,17.53,17.58,53.4,1.3,0.75,83
2021-08-15,252437.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,15,23.0,24.15,0.44,0.42,0.53,94.92,12.53,59.75,25.83,33.05,19.0,14.05,283.3,3.02,1.92,83
2021-08-16,267886.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,16,16.61,25.92,0.44,0.42,0.3,95.16,8.6,63.32,18.59,22.9,14.61,8.29,320.5,4.54,3.04,83
2021-08-17,271235.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,17,18.61,25.01,0.43,0.41,0.02,95.31,7.76,63.99,17.01,22.9,12.04,10.86,344.4,4.44,2.94,83
2021-08-18,271402.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,18,16.15,24.76,0.43,0.41,0.05,95.22,8.62,71.8,16.35,21.67,12.16,9.51,349.2,4.04,2.71,83
2021-08-19,271274.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,19,17.55,24.9,0.43,0.41,0.05,94.94,8.68,69.44,17.47,24.56,12.11,12.45,2.0,2.33,1.47,83
2021-08-20,273678.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,20,24.21,24.46,0.43,0.4,0.02,94.95,9.26,67.47,19.28,28.18,10.81,17.37,57.3,1.65,0.96,83
2021-08-21,257337.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,21,23.95,24.28,0.42,0.4,0.58,95.06,8.76,51.96,23.4,32.06,14.07,17.99,245.2,1.81,1.03,83
2021-08-22,247145.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,22,16.15,21.81,0.42,0.4,0.13,95.38,9.7,65.67,19.91,25.66,14.73,10.93,324.9,3.18,2.08,83
2021-08-23,280557.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,23,20.74,23.66,0.42,0.39,0.01,95.33,8.48,66.75,17.48,23.09,12.04,11.05,359.4,5.57,3.69,83
2021-08-24,290874.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,24,11.48,22.57,0.42,0.4,0.07,95.05,9.13,72.89,17.18,21.76,12.77,8.99,358.9,4.78,3.17,83
2021-08-25,294631.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,25,21.22,23.16,0.41,0.39,0.05,94.91,8.81,70.9,17.48,25.5,11.71,13.79,1.7,2.24,1.41,83
2021-08-26,296654.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,26,21.71,23.52,0.41,0.38,0.05,94.83,8.13,65.28,17.95,25.31,11.51,13.8,343.1,3.32,2.17,83
2021-08-27,289095.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,27,20.37,24.17,0.41,0.38,0.01,94.84,7.17,62.63,15.97,21.67,10.5,11.17,0.7,5.47,3.65,83
2021-08-28,261415.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,28,21.84,23.87,0.41,0.38,0.0,95.02,7.36,67.94,15.17,21.36,9.2,12.16,2.9,6.07,4.01,83
2021-08-29,251959.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,29,17.65,23.38,0.41,0.38,0.03,95.0,7.9,70.25,15.78,22.03,11.12,10.91,6.0,5.26,3.5,83
2021-08-30,295820.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,30,13.03,23.12,0.4,0.38,0.08,94.97,8.27,73.3,15.64,21.28,10.96,10.32,3.9,4.55,3.05,83
2021-08-31,310125.0,Auvergne-Rhône-Alpes,Données définitives,2021,8,31,18.13,22.92,0.4,0.38,0.05,95.24,8.05,70.44,16.24,22.9,11.17,11.73,2.6,4.68,3.08,83
2021-09-01,312490.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,1,21.72,22.51,0.4,0.37,0.02,95.35,8.21,68.43,17.1,25.0,9.88,15.12,32.2,2.22,1.42,83
2021-09-02,313606.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,2,17.75,20.96,0.4,0.37,0.36,95.3,9.54,67.11,19.73,28.44,12.9,15.54,173.5,2.62,1.71,83
2021-09-03,308893.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,3,13.38,20.64,0.4,0.41,4.38,95.12,10.88,80.09,18.18,21.66,14.82,6.84,130.8,1.86,1.16,83
2021-09-04,269000.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,4,17.59,21.29,0.4,0.41,1.11,94.92,9.81,69.66,19.23,24.93,13.32,11.61,332.4,1.68,1.02,83
2021-09-05,257686.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,5,20.44,21.35,0.4,0.38,0.05,95.13,9.06,60.18,20.63,28.11,13.32,14.79,19.1,1.99,1.17,83
2021-09-06,305721.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,6,21.1,21.41,0.4,0.37,0.03,95.4,9.31,60.44,21.33,29.12,14.13,14.99,51.3,1.87,1.15,83
2021-09-07,317456.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,7,20.72,20.99,0.4,0.37,0.01,95.2,10.68,64.78,22.11,29.99,14.56,15.43,164.9,3.57,2.26,83
2021-09-08,320516.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,8,20.21,20.45,0.39,0.37,0.35,94.83,10.22,63.55,21.22,26.76,15.85,10.91,190.6,5.55,3.65,83
2021-09-09,315719.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,9,8.07,19.15,0.39,0.39,2.8,94.75,9.94,69.51,19.21,24.39,15.91,8.48,202.2,3.9,2.54,83
2021-09-10,309052.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,10,9.49,19.2,0.4,0.44,4.87,94.98,10.02,76.41,17.72,22.9,14.71,8.19,250.1,1.53,0.93,83
2021-09-11,267641.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,11,17.96,20.52,0.4,0.39,0.35,95.18,8.95,70.08,17.78,24.56,12.59,11.97,350.6,2.48,1.48,83
2021-09-12,257856.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,12,19.62,20.12,0.4,0.38,0.02,94.99,8.38,65.1,18.19,25.78,11.28,14.5,30.5,1.99,1.18,83
2021-09-13,305094.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,13,18.9,19.8,0.4,0.37,0.13,94.83,9.77,63.06,21.1,29.85,12.41,17.44,193.6,3.34,2.12,83
2021-09-14,314290.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,14,10.05,17.82,0.4,0.41,7.39,94.76,12.94,81.8,20.58,25.28,17.86,7.42,181.9,4.61,2.96,83
2021-09-15,313078.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,15,9.64,17.66,0.42,0.52,14.97,94.75,12.39,85.14,19.28,24.65,15.98,8.67,205.2,3.16,2.04,83
2021-09-16,309261.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,16,10.04,18.2,0.44,0.47,3.09,94.94,11.04,86.19,17.21,20.33,14.35,5.98,336.4,2.02,1.23,83
2021-09-17,303854.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,17,15.02,18.94,0.44,0.45,1.37,94.78,8.69,71.76,16.8,23.15,12.04,11.11,3.8,2.4,1.49,83
2021-09-18,265403.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,18,16.03,18.82,0.43,0.46,13.99,94.64,8.72,70.08,17.14,23.44,11.31,12.13,347.3,2.27,1.46,83
2021-09-19,256876.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,19,9.13,19.01,0.46,0.53,6.1,94.84,8.12,81.84,13.35,17.07,9.85,7.22,284.7,3.73,2.46,83
2021-09-20,307559.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,20,6.49,18.58,0.47,0.52,5.74,95.13,8.63,90.54,12.57,15.33,11.15,4.18,322.7,4.12,2.71,83
2021-09-21,314381.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,21,11.71,18.35,0.47,0.48,0.49,95.68,7.99,81.02,13.54,19.17,9.11,10.06,1.7,3.98,2.61,83
2021-09-22,312707.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,22,16.47,18.76,0.46,0.46,0.05,95.66,7.3,79.22,12.66,19.76,7.52,12.24,346.5,2.65,1.65,83
2021-09-23,312647.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,23,17.94,18.13,0.46,0.45,0.08,95.34,7.7,70.09,15.69,24.84,7.71,17.13,276.4,1.75,1.07,83
2021-09-24,306814.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,24,17.82,17.91,0.45,0.45,0.03,95.09,8.24,66.96,17.21,25.57,9.94,15.63,147.0,1.61,0.87,83
2021-09-25,270484.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,25,13.75,16.16,0.45,0.45,2.08,94.92,9.91,72.45,18.52,25.21,13.1,12.11,191.1,4.43,2.7,83
2021-09-26,257032.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,26,12.42,16.48,0.46,0.52,7.11,95.07,10.72,83.81,17.34,22.81,12.73,10.08,258.4,2.65,1.56,83
2021-09-27,303570.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,27,13.55,17.02,0.46,0.46,0.07,95.26,9.11,77.02,16.66,24.31,11.66,12.65,282.9,2.77,1.73,83
2021-09-28,310061.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,28,14.12,17.29,0.46,0.45,0.02,95.37,6.24,65.39,13.46,19.22,8.2,11.02,320.7,1.44,0.91,83
2021-09-29,312531.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,29,13.75,17.48,0.45,0.45,0.16,95.64,6.63,70.1,12.76,19.59,6.82,12.77,304.4,3.55,2.18,83
2021-09-30,313126.0,Auvergne-Rhône-Alpes,Données définitives,2021,9,30,17.57,17.71,0.45,0.45,0.01,95.81,5.14,67.29,10.15,16.87,4.02,12.85,10.3,2.48,1.54,83
2021-10-01,311282.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,1,15.23,16.36,0.45,0.44,0.0,95.21,6.62,64.82,13.51,22.18,4.98,17.2,209.8,3.62,2.15,83
2021-10-02,272721.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,2,13.26,16.03,0.45,0.44,0.82,94.65,7.64,68.04,15.48,23.4,7.38,16.02,191.2,6.51,4.14,83
2021-10-03,263590.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,3,2.53,13.51,0.47,0.6,43.13,94.26,9.31,84.81,14.29,19.46,6.4,13.06,176.4,8.11,5.34,83
2021-10-04,318164.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,4,4.66,15.1,0.54,0.65,12.93,94.99,6.18,86.2,8.35,12.43,5.6,6.83,331.6,2.73,1.82,83
2021-10-05,327810.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,5,7.4,15.78,0.54,0.6,2.01,94.73,6.98,87.4,9.81,14.99,5.69,9.3,237.9,3.46,2.06,83
2021-10-06,337830.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,6,9.97,16.26,0.53,0.57,0.3,95.49,5.88,81.55,8.71,13.21,5.63,7.58,328.0,4.41,2.76,83
2021-10-07,340722.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,7,11.6,16.09,0.52,0.56,0.04,95.59,6.23,85.01,8.86,14.01,4.74,9.27,356.5,5.69,3.72,83
2021-10-08,340382.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,8,9.2,15.06,0.52,0.56,0.06,95.43,6.55,87.21,9.05,13.85,6.11,7.74,349.9,3.07,2.01,83
2021-10-09,299873.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,9,7.91,14.9,0.52,0.56,0.09,95.46,6.84,90.66,9.08,11.96,7.42,4.54,343.5,2.01,1.31,83
2021-10-10,292216.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,10,12.08,15.51,0.52,0.55,0.01,95.58,5.72,80.89,8.57,14.81,3.87,10.94,343.6,3.34,2.13,83
2021-10-11,346346.0,Auvergne-Rhône-Alpes,Données définitives,2021,10,11,14.52,15.37,0.51,0.54,0.01,95.67,5.18,80.13,7.31,13.65,2.31,11.34,343.5,4.41,2.77,83
