date,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M,insee_dep,department
2006-11-24,2006,11,24,1.61,5.82,0.53,0.56,3.37,98.2,7.68,95.38,10.32,13.68,7.02,6.66,171.0,6.82,4.68,78,Yvelines
2006-11-25,2006,11,25,4.14,6.26,0.52,0.55,1.14,98.67,7.98,84.88,12.81,15.92,7.79,8.13,206.0,8.67,5.92,78,Yvelines
2006-11-26,2006,11,26,3.4,6.27,0.52,0.54,0.14,100.26,6.91,92.05,9.77,14.17,7.63,6.54,177.4,5.02,3.36,78,Yvelines
2006-11-27,2006,11,27,3.49,5.99,0.51,0.54,0.3,100.37,6.9,95.44,9.14,12.45,7.51,4.94,179.3,5.27,3.56,78,Yvelines
2006-11-28,2006,11,28,1.67,5.58,0.51,0.55,3.83,100.32,6.74,96.98,8.5,11.66,6.88,4.78,197.8,4.79,3.23,78,Yvelines
2006-11-29,2006,11,29,5.88,6.31,0.51,0.53,0.13,101.7,5.54,91.0,6.78,11.35,3.41,7.94,251.3,2.87,1.92,78,Yvelines
2006-11-30,2006,11,30,2.1,6.3,0.51,0.53,0.22,101.72,4.93,95.47,4.31,6.43,2.76,3.67,152.3,3.54,2.48,78,Yvelines
2006-12-01,2006,12,1,3.36,5.63,0.5,0.53,0.1,100.9,5.57,93.36,6.4,8.98,4.28,4.7,183.7,6.13,4.23,78,Yvelines
2006-12-02,2006,12,2,1.59,5.64,0.5,0.53,1.04,100.19,6.19,96.88,7.29,9.15,6.15,3.0,201.0,4.86,3.33,78,Yvelines
2006-12-03,2006,12,3,2.41,5.33,0.51,0.56,5.7,99.25,6.02,89.21,7.97,11.22,6.2,5.02,212.0,9.16,6.31,78,Yvelines
2006-12-04,2006,12,4,3.14,5.4,0.51,0.55,4.11,99.15,7.41,91.31,10.59,13.21,6.22,6.99,230.7,8.93,6.16,78,Yvelines
2006-12-05,2006,12,5,1.84,4.94,0.51,0.57,6.6,98.88,8.02,90.88,11.92,14.12,8.77,5.35,216.6,9.52,6.56,78,Yvelines
2006-12-06,2006,12,6,4.93,5.77,0.52,0.54,0.31,99.44,5.85,92.42,7.11,9.95,4.28,5.67,236.3,6.15,4.21,78,Yvelines
2006-12-07,2006,12,7,1.92,5.23,0.53,0.58,7.42,98.79,5.99,91.37,7.48,11.72,4.34,7.38,205.7,9.21,6.36,78,Yvelines
2006-12-08,2006,12,8,1.41,5.27,0.55,0.64,18.71,97.76,6.17,90.94,7.78,11.54,4.58,6.96,214.5,8.6,5.94,78,Yvelines
2006-12-09,2006,12,9,4.7,5.54,0.55,0.58,0.35,99.83,5.14,93.23,5.04,8.29,1.71,6.58,299.6,3.44,2.15,78,Yvelines
2006-12-10,2006,12,10,4.66,5.61,0.54,0.57,0.63,101.4,4.58,93.36,3.57,6.93,1.73,5.2,219.5,3.33,2.13,78,Yvelines
2006-12-11,2006,12,11,1.53,4.9,0.54,0.6,9.52,100.79,4.83,94.3,4.18,5.9,1.9,4.0,202.3,8.34,5.79,78,Yvelines
2006-12-12,2006,12,12,4.23,5.55,0.55,0.58,0.09,101.07,5.18,94.37,5.19,9.31,3.15,6.16,237.8,4.44,2.96,78,Yvelines
2006-12-13,2006,12,13,2.71,5.16,0.54,0.56,0.08,101.46,5.34,93.51,5.93,10.4,4.46,5.94,217.2,5.49,3.79,78,Yvelines
2006-12-14,2006,12,14,3.72,5.48,0.53,0.56,0.1,101.53,4.81,95.04,3.94,7.71,1.33,6.38,205.0,4.6,3.09,78,Yvelines
2006-12-15,2006,12,15,4.8,5.46,0.53,0.55,0.16,101.18,4.56,92.3,3.71,8.58,0.93,7.65,196.5,4.63,3.17,78,Yvelines
2006-12-16,2006,12,16,1.18,4.95,0.53,0.57,4.38,100.94,5.0,96.86,4.19,6.84,0.04,6.8,241.1,4.79,3.15,78,Yvelines
2006-12-17,2006,12,17,3.57,5.19,0.53,0.56,0.67,101.46,4.89,98.45,3.13,7.1,-0.32,7.42,274.5,2.94,1.58,78,Yvelines
2006-12-18,2006,12,18,2.6,4.88,0.53,0.56,0.47,101.45,4.67,97.31,3.28,5.0,1.65,3.35,90.1,2.05,1.31,78,Yvelines
2006-12-19,2006,12,19,4.99,5.51,0.53,0.55,0.15,102.01,3.7,93.97,0.77,4.25,-0.33,4.58,39.0,4.97,3.44,78,Yvelines
2006-12-20,2006,12,20,5.32,5.44,0.52,0.54,0.08,102.34,3.51,92.55,0.25,5.15,-1.5,6.65,43.6,4.32,2.9,78,Yvelines
2006-12-21,2006,12,21,4.54,5.22,0.52,0.54,0.09,102.53,4.26,95.42,2.39,7.19,-0.85,8.04,39.4,4.27,2.94,78,Yvelines
2006-12-22,2006,12,22,5.02,5.16,0.52,0.54,0.07,102.56,4.31,92.43,3.13,6.85,1.14,5.71,50.4,4.78,3.28,78,Yvelines
2006-12-23,2006,12,23,2.35,4.71,0.52,0.54,0.29,102.38,3.92,93.94,1.58,4.12,0.39,3.73,57.6,3.7,2.59,78,Yvelines
2006-12-24,2006,12,24,0.79,5.09,0.52,0.54,0.18,102.16,3.5,93.29,0.13,1.63,-1.67,3.3,69.8,2.24,1.47,78,Yvelines
2006-12-25,2006,12,25,0.99,4.81,0.52,0.54,0.23,102.1,3.55,96.15,-0.16,1.79,-1.44,3.23,65.8,2.02,1.27,78,Yvelines
2006-12-26,2006,12,26,0.78,4.86,0.51,0.54,0.2,101.91,3.07,93.77,-1.56,0.2,-2.38,2.58,115.0,1.94,1.21,78,Yvelines
2006-12-27,2006,12,27,0.91,5.12,0.51,0.54,0.1,101.81,3.0,91.59,-1.56,0.36,-2.44,2.8,224.8,2.14,1.29,78,Yvelines
2006-12-28,2006,12,28,1.5,5.19,0.51,0.54,0.17,101.51,3.13,94.95,-1.65,1.21,-3.37,4.58,195.6,2.9,2.0,78,Yvelines
2006-12-29,2006,12,29,2.4,5.25,0.51,0.54,0.17,100.88,3.67,94.14,0.47,4.68,-3.2,7.88,176.8,5.87,4.09,78,Yvelines
2006-12-30,2006,12,30,1.38,4.56,0.52,0.58,6.4,100.47,5.28,92.94,5.53,9.52,0.9,8.62,209.7,10.19,7.08,78,Yvelines
2006-12-31,2006,12,31,1.36,5.13,0.52,0.57,7.35,101.07,6.14,95.38,7.34,12.26,3.96,8.3,215.4,8.35,5.81,78,Yvelines
2007-01-01,2007,1,1,3.82,5.51,0.54,0.59,5.07,100.52,5.67,85.03,8.02,11.66,5.7,5.96,254.9,9.0,6.25,78,Yvelines
2007-01-02,2007,1,2,3.57,5.42,0.54,0.57,0.96,101.25,5.03,86.52,6.11,7.6,4.78,2.82,286.4,8.2,5.68,78,Yvelines
2007-01-03,2007,1,3,2.31,5.12,0.54,0.56,0.27,101.46,5.33,94.31,5.74,7.3,3.96,3.34,222.5,6.17,4.31,78,Yvelines
2007-01-04,2007,1,4,3.22,5.62,0.54,0.57,2.64,100.38,6.12,90.83,8.18,10.45,6.9,3.55,263.2,7.71,5.33,78,Yvelines
2007-01-05,2007,1,5,2.47,5.43,0.53,0.56,0.74,100.85,6.53,94.25,8.6,10.28,6.91,3.37,239.5,6.28,4.34,78,Yvelines
2007-01-06,2007,1,6,1.51,5.21,0.54,0.57,2.95,100.5,7.15,93.82,9.96,11.99,7.46,4.53,235.3,6.8,4.68,78,Yvelines
2007-01-07,2007,1,7,3.67,5.54,0.53,0.56,0.32,100.39,5.87,93.3,7.15,9.19,5.35,3.84,213.0,6.67,4.65,78,Yvelines
2007-01-08,2007,1,8,2.39,5.42,0.53,0.57,2.68,99.37,7.02,91.5,9.87,11.5,8.16,3.34,229.4,8.13,5.66,78,Yvelines
2007-01-09,2007,1,9,3.01,5.8,0.53,0.56,0.32,100.05,7.22,87.65,11.08,13.4,9.1,4.3,229.0,8.92,6.2,78,Yvelines
2007-01-10,2007,1,10,2.26,5.51,0.53,0.56,1.35,100.44,6.21,92.63,8.0,11.26,3.52,7.74,228.2,7.06,4.88,78,Yvelines
2007-01-11,2007,1,11,2.69,5.65,0.53,0.56,1.39,100.7,5.59,88.36,7.15,11.53,2.85,8.68,243.6,10.5,7.36,78,Yvelines
2007-01-12,2007,1,12,3.33,5.75,0.53,0.56,0.75,101.29,6.51,89.7,9.22,11.98,5.61,6.37,252.0,7.1,4.93,78,Yvelines
2007-01-13,2007,1,13,2.26,5.89,0.53,0.56,0.61,101.04,7.0,92.92,9.89,11.3,8.7,2.6,234.6,6.12,4.24,78,Yvelines
2007-01-14,2007,1,14,6.18,6.52,0.53,0.55,0.05,101.68,5.11,89.18,5.85,10.16,2.04,8.12,265.5,3.33,2.11,78,Yvelines
2007-01-15,2007,1,15,3.21,6.1,0.53,0.55,0.1,101.27,4.63,90.9,4.03,7.8,0.77,7.03,198.0,3.73,2.57,78,Yvelines
2007-01-16,2007,1,16,2.36,5.52,0.53,0.55,0.43,100.62,5.67,95.36,6.29,7.78,4.09,3.69,198.0,4.38,3.0,78,Yvelines
2007-01-17,2007,1,17,1.44,5.95,0.53,0.58,7.83,100.06,7.1,92.38,10.02,12.24,7.11,5.13,218.4,9.23,6.44,78,Yvelines
2007-01-18,2007,1,18,1.63,6.12,0.54,0.59,5.03,99.25,8.2,87.06,12.98,13.63,11.94,1.69,242.9,14.27,10.03,78,Yvelines
2007-01-19,2007,1,19,2.64,6.43,0.54,0.58,1.56,100.53,8.17,90.99,12.45,13.58,10.66,2.92,255.1,8.89,6.22,78,Yvelines
2007-01-20,2007,1,20,2.1,6.15,0.54,0.58,2.44,100.4,6.78,88.95,9.9,13.4,5.53,7.87,242.7,8.13,5.66,78,Yvelines
2007-01-21,2007,1,21,6.7,7.27,0.54,0.56,0.39,100.3,4.98,89.25,5.49,8.71,3.28,5.43,246.8,7.29,5.07,78,Yvelines
2007-01-22,2007,1,22,5.27,7.18,0.54,0.56,0.62,100.05,4.58,89.32,4.23,7.45,2.62,4.83,65.2,3.88,2.72,78,Yvelines
2007-01-23,2007,1,23,3.23,7.12,0.54,0.56,0.13,99.86,2.71,71.29,-0.09,1.72,-1.61,3.33,24.0,9.71,6.82,78,Yvelines
2007-01-24,2007,1,24,3.35,7.19,0.54,0.56,0.68,99.63,3.55,92.59,0.09,2.95,-1.72,4.67,353.9,3.52,2.35,78,Yvelines
2007-01-25,2007,1,25,5.15,7.56,0.53,0.56,0.04,100.8,2.64,86.76,-2.48,1.15,-5.04,6.19,45.6,5.44,3.76,78,Yvelines
2007-01-26,2007,1,26,5.05,7.12,0.53,0.55,0.11,101.17,3.15,89.14,-0.91,3.44,-5.21,8.65,288.9,2.97,1.88,78,Yvelines
2007-01-27,2007,1,27,4.52,7.6,0.53,0.55,0.09,101.78,4.67,95.72,2.77,7.48,-0.21,7.69,320.4,3.13,1.83,78,Yvelines
2007-01-28,2007,1,28,2.44,8.07,0.53,0.55,0.28,101.75,4.65,93.16,4.02,7.57,1.31,6.26,277.2,5.12,3.52,78,Yvelines
2007-01-29,2007,1,29,3.37,7.7,0.53,0.55,0.18,101.27,5.35,95.45,5.07,9.06,2.62,6.44,356.7,2.71,1.58,78,Yvelines
2007-01-30,2007,1,30,3.54,7.98,0.53,0.55,0.23,101.17,5.16,93.67,5.34,8.79,3.37,5.42,55.7,2.1,1.4,78,Yvelines
2007-01-31,2007,1,31,2.9,7.6,0.53,0.55,0.2,101.1,4.98,91.36,5.0,8.86,2.33,6.53,301.1,2.81,1.81,78,Yvelines
2007-02-01,2007,2,1,2.88,7.45,0.53,0.55,0.29,101.52,6.3,96.22,7.82,10.55,5.5,5.05,335.4,2.44,1.54,78,Yvelines
2007-02-02,2007,2,2,1.64,7.71,0.53,0.55,0.25,101.83,6.11,92.95,8.04,10.38,6.54,3.84,9.0,2.58,1.72,78,Yvelines
2007-02-03,2007,2,3,8.83,8.92,0.53,0.55,0.03,102.11,4.41,84.59,4.85,9.68,1.59,8.09,56.1,6.0,4.16,78,Yvelines
2007-02-04,2007,2,4,8.7,9.0,0.53,0.55,0.07,101.37,4.3,90.11,3.3,9.35,0.67,8.68,84.8,4.44,3.01,78,Yvelines
2007-02-05,2007,2,5,2.04,8.23,0.53,0.55,0.3,100.25,4.61,92.35,3.85,6.49,2.16,4.33,267.6,3.02,1.94,78,Yvelines
2007-02-06,2007,2,6,4.11,8.27,0.53,0.55,0.64,99.23,4.36,92.71,2.86,6.01,-0.13,6.14,326.7,1.89,1.22,78,Yvelines
2007-02-07,2007,2,7,3.67,8.96,0.53,0.55,1.4,98.58,3.37,89.94,-0.18,4.12,-2.92,7.04,61.7,4.24,2.84,78,Yvelines
2007-02-08,2007,2,8,6.8,9.33,0.53,0.58,4.96,98.02,4.75,92.37,3.86,8.14,-1.07,9.21,228.2,7.04,4.87,78,Yvelines
2007-02-09,2007,2,9,3.64,9.2,0.54,0.57,0.94,98.81,5.0,93.38,4.57,7.3,2.39,4.91,185.0,4.06,2.84,78,Yvelines
2007-02-10,2007,2,10,6.46,9.41,0.55,0.6,8.8,98.78,5.77,88.48,7.51,12.06,3.55,8.51,215.3,6.6,4.61,78,Yvelines
2007-02-11,2007,2,11,5.43,9.65,0.57,0.64,15.66,98.6,6.1,86.17,8.67,11.49,6.61,4.88,233.4,9.91,6.93,78,Yvelines
2007-02-12,2007,2,12,5.6,10.13,0.58,0.62,4.98,98.17,5.88,84.94,8.28,10.86,6.04,4.82,243.5,11.21,7.89,78,Yvelines
2007-02-13,2007,2,13,6.99,10.25,0.57,0.6,4.1,99.61,5.28,81.51,7.59,10.33,6.26,4.07,252.8,7.19,5.03,78,Yvelines
2007-02-14,2007,2,14,1.96,10.02,0.59,0.67,15.06,98.97,6.08,92.68,7.36,11.65,2.57,9.08,239.9,7.37,5.15,78,Yvelines
2007-02-15,2007,2,15,10.23,11.38,0.59,0.61,0.03,100.66,4.2,81.85,4.48,10.17,1.5,8.67,169.5,5.15,3.53,78,Yvelines
2007-02-16,2007,2,16,5.24,10.39,0.58,0.6,0.0,99.87,4.54,81.72,5.39,12.0,0.01,11.99,137.4,5.76,3.98,78,Yvelines
2007-02-17,2007,2,17,6.38,10.15,0.57,0.59,0.01,99.69,6.0,85.48,8.69,16.17,3.73,12.44,186.4,3.91,2.6,78,Yvelines
2007-02-18,2007,2,18,9.68,10.34,0.56,0.58,0.04,100.23,6.11,88.85,8.27,14.61,5.36,9.25,335.1,1.57,0.97,78,Yvelines
2007-02-19,2007,2,19,6.79,11.0,0.56,0.58,0.09,99.87,5.6,88.45,7.18,11.87,4.54,7.33,198.6,3.16,2.17,78,Yvelines
2007-02-20,2007,2,20,7.08,11.2,0.56,0.58,0.09,99.52,6.05,88.27,8.25,13.62,5.11,8.51,191.1,2.98,1.9,78,Yvelines
2007-02-21,2007,2,21,9.48,12.16,0.56,0.59,2.22,99.71,5.48,85.85,7.41,11.78,3.53,8.25,229.8,4.95,3.34,78,Yvelines
2007-02-22,2007,2,22,5.33,11.51,0.55,0.58,1.4,99.49,5.61,91.06,6.67,11.29,2.93,8.36,189.6,5.55,3.86,78,Yvelines
2007-02-23,2007,2,23,5.01,11.78,0.56,0.58,1.37,99.07,6.29,91.56,8.28,11.54,6.14,5.4,190.7,6.76,4.74,78,Yvelines
2007-02-24,2007,2,24,6.84,12.31,0.56,0.6,5.34,98.59,6.46,86.81,9.47,12.8,7.73,5.07,230.7,8.23,5.75,78,Yvelines
2007-02-25,2007,2,25,5.49,12.64,0.57,0.61,4.86,98.58,5.81,87.71,7.64,9.58,5.23,4.35,259.0,8.54,5.97,78,Yvelines
2007-02-26,2007,2,26,7.33,13.05,0.57,0.6,1.79,100.03,5.48,85.88,7.38,10.31,3.83,6.48,296.0,6.72,4.66,78,Yvelines
2007-02-27,2007,2,27,3.88,12.29,0.57,0.6,2.58,99.98,6.5,92.82,8.48,12.77,4.81,7.96,229.9,6.83,4.77,78,Yvelines
2007-02-28,2007,2,28,8.0,13.28,0.57,0.59,4.28,98.93,6.27,79.71,10.38,13.66,8.67,4.99,244.3,10.56,7.38,78,Yvelines
2007-03-01,2007,3,1,7.87,13.26,0.58,0.63,6.72,98.47,5.96,82.88,8.92,11.27,5.3,5.97,256.7,9.23,6.43,78,Yvelines
2007-03-02,2007,3,2,7.63,13.46,0.57,0.61,5.62,99.23,5.47,85.53,7.25,11.38,2.78,8.6,221.4,5.68,3.98,78,Yvelines
2007-03-03,2007,3,3,9.53,14.37,0.58,0.6,1.02,99.6,5.82,79.74,9.3,12.67,4.02,8.65,268.5,8.08,5.52,78,Yvelines
2007-03-04,2007,3,4,6.33,13.0,0.57,0.6,1.42,99.84,6.43,90.39,8.53,12.09,3.37,8.72,167.0,5.68,3.86,78,Yvelines
2007-03-05,2007,3,5,11.24,14.23,0.57,0.6,2.07,100.19,5.53,81.05,8.54,12.47,5.08,7.39,221.1,7.71,5.37,78,Yvelines
2007-03-06,2007,3,6,4.29,13.96,0.58,0.64,10.31,99.27,6.08,89.62,8.04,9.54,6.37,3.17,198.1,9.6,6.68,78,Yvelines
2007-03-07,2007,3,7,9.74,14.68,0.58,0.6,0.46,99.05,5.09,80.07,7.33,11.61,2.76,8.85,260.1,4.11,2.75,78,Yvelines
2007-03-08,2007,3,8,9.44,14.93,0.58,0.59,0.05,100.85,5.27,84.25,7.37,12.78,2.91,9.87,292.7,3.23,2.14,78,Yvelines
2007-03-09,2007,3,9,8.01,14.74,0.57,0.6,2.07,101.51,5.03,85.65,6.57,12.21,3.99,8.22,283.0,5.65,3.8,78,Yvelines
2007-03-10,2007,3,10,15.41,15.97,0.57,0.59,0.02,102.4,4.91,82.21,7.01,13.57,3.41,10.16,307.9,3.07,2.02,78,Yvelines
2007-03-11,2007,3,11,15.91,16.09,0.57,0.59,0.08,101.92,5.0,83.92,6.91,14.28,2.65,11.63,152.5,1.61,0.95,78,Yvelines
2007-03-12,2007,3,12,15.86,16.21,0.56,0.58,0.01,101.19,4.55,70.77,8.01,15.09,0.49,14.6,166.5,1.37,0.82,78,Yvelines
2007-03-13,2007,3,13,11.58,15.56,0.56,0.58,0.02,101.53,5.34,83.4,7.61,14.76,1.08,13.68,347.6,3.1,1.97,78,Yvelines
2007-03-14,2007,3,14,15.23,15.44,0.56,0.57,0.05,102.01,4.74,78.51,7.3,14.21,2.13,12.08,30.5,3.5,2.32,78,Yvelines
2007-03-15,2007,3,15,15.78,15.89,0.56,0.57,0.01,101.52,4.45,79.41,5.92,14.26,-0.38,14.64,10.3,2.78,1.58,78,Yvelines
2007-03-16,2007,3,16,12.23,16.33,0.55,0.57,0.1,101.43,5.42,86.8,7.19,13.54,1.41,12.13,312.1,2.98,2.03,78,Yvelines
2007-03-17,2007,3,17,5.5,16.26,0.55,0.57,0.28,101.11,6.1,86.9,8.88,12.39,5.71,6.68,270.1,5.54,3.84,78,Yvelines
2007-03-18,2007,3,18,7.78,16.98,0.56,0.59,3.81,99.48,5.04,79.04,7.33,10.12,3.69,6.43,263.8,9.55,6.63,78,Yvelines
2007-03-19,2007,3,19,9.71,17.46,0.56,0.6,4.18,98.25,3.96,84.35,2.73,4.99,0.66,4.33,309.2,5.98,4.15,78,Yvelines
2007-03-20,2007,3,20,8.84,17.51,0.57,0.6,3.13,99.19,4.11,85.83,3.21,6.64,0.8,5.84,353.3,7.29,5.06,78,Yvelines
2007-03-21,2007,3,21,9.86,18.39,0.57,0.59,1.21,100.03,3.95,82.46,3.39,7.44,0.53,6.91,350.2,7.06,4.88,78,Yvelines
2007-03-22,2007,3,22,11.33,17.77,0.57,0.58,0.02,100.25,3.53,74.41,3.66,9.47,-1.21,10.68,331.4,4.96,3.36,78,Yvelines
2007-03-23,2007,3,23,5.87,17.54,0.56,0.59,1.49,99.82,4.26,85.33,3.66,8.56,-1.67,10.23,348.1,5.59,3.8,78,Yvelines
2007-03-24,2007,3,24,7.52,17.08,0.56,0.6,2.6,99.89,4.82,88.96,4.92,8.07,0.92,7.15,5.9,5.89,4.09,78,Yvelines
2007-03-25,2007,3,25,7.06,16.75,0.57,0.59,0.67,100.12,4.87,83.69,6.21,10.18,1.89,8.29,81.7,4.49,3.02,78,Yvelines
2007-03-26,2007,3,26,17.74,17.81,0.56,0.58,0.01,100.26,5.26,80.44,7.93,15.41,1.17,14.24,92.2,3.48,2.27,78,Yvelines
2007-03-27,2007,3,27,18.01,18.69,0.56,0.57,0.03,100.07,5.58,78.07,9.33,16.68,2.86,13.82,77.2,2.46,1.53,78,Yvelines
2007-03-28,2007,3,28,14.18,17.55,0.56,0.58,0.39,100.02,5.67,75.91,10.12,16.79,5.54,11.25,259.6,1.71,1.02,78,Yvelines
2007-03-29,2007,3,29,9.41,17.64,0.55,0.58,1.13,99.91,5.45,84.05,7.63,11.92,4.52,7.4,269.6,3.76,2.52,78,Yvelines
2007-03-30,2007,3,30,8.85,19.35,0.56,0.6,4.12,99.63,4.43,81.42,5.2,8.47,2.62,5.85,121.4,2.53,1.7,78,Yvelines
2007-03-31,2007,3,31,11.52,18.09,0.57,0.61,5.4,100.29,4.92,90.44,4.97,8.47,2.0,6.47,70.1,1.11,0.72,78,Yvelines
2007-04-01,2007,4,1,17.26,19.67,0.57,0.59,0.52,100.82,5.97,83.29,9.38,15.9,3.58,12.32,89.6,4.21,2.78,78,Yvelines
2007-04-02,2007,4,2,18.57,19.31,0.56,0.58,0.05,100.88,6.1,77.16,11.18,18.51,5.73,12.78,68.8,4.73,3.19,78,Yvelines
2007-04-03,2007,4,3,18.21,19.18,0.56,0.57,0.11,100.48,4.93,75.24,8.29,13.92,4.0,9.92,25.6,7.21,4.98,78,Yvelines
2007-04-04,2007,4,4,20.46,21.59,0.55,0.57,0.0,100.48,3.93,70.2,6.27,11.79,1.77,10.02,34.5,7.85,5.37,78,Yvelines
2007-04-05,2007,4,5,20.34,21.58,0.55,0.57,0.01,100.76,4.6,75.03,7.55,15.53,0.17,15.36,35.8,4.21,2.79,78,Yvelines
2007-04-06,2007,4,6,20.78,21.21,0.55,0.56,0.02,100.87,5.95,79.7,10.21,18.48,3.9,14.58,27.0,3.29,2.2,78,Yvelines
2007-04-07,2007,4,7,20.59,21.59,0.54,0.56,0.01,101.05,5.15,75.78,9.06,15.53,4.39,11.14,29.5,5.22,3.61,78,Yvelines
2007-04-08,2007,4,8,21.79,22.05,0.54,0.56,0.0,101.03,5.02,73.06,9.29,16.24,4.01,12.23,54.5,4.01,2.71,78,Yvelines
2007-04-09,2007,4,9,21.85,22.05,0.54,0.55,0.0,100.69,5.56,75.77,10.12,17.8,3.26,14.54,359.4,1.99,1.15,78,Yvelines
2007-04-10,2007,4,10,21.52,21.73,0.54,0.55,0.03,100.89,5.89,76.71,10.67,18.29,4.11,14.18,36.3,2.52,1.52,78,Yvelines
2007-04-11,2007,4,11,19.41,21.07,0.53,0.55,0.02,100.84,6.88,79.46,12.14,19.38,5.57,13.81,63.4,3.88,2.55,78,Yvelines
2007-04-12,2007,4,12,17.33,20.18,0.53,0.55,0.09,100.5,7.51,76.4,14.14,21.32,7.33,13.99,90.0,2.33,1.55,78,Yvelines
2007-04-13,2007,4,13,13.1,19.22,0.53,0.55,0.02,100.38,8.33,74.18,16.35,22.86,10.73,12.13,41.3,2.28,1.38,78,Yvelines
2007-04-14,2007,4,14,17.66,18.8,0.53,0.54,0.06,100.57,9.52,80.5,17.02,24.57,10.82,13.75,21.2,3.4,2.16,78,Yvelines
2007-04-15,2007,4,15,18.37,19.01,0.52,0.54,0.1,100.73,9.45,80.1,16.85,24.91,9.44,15.47,356.2,2.64,1.65,78,Yvelines
2007-04-16,2007,4,16,15.76,19.77,0.52,0.53,0.03,100.8,7.95,74.42,15.56,23.45,9.3,14.15,359.3,4.42,3.0,78,Yvelines
2007-04-17,2007,4,17,18.28,20.85,0.52,0.53,0.0,100.85,6.66,73.67,12.74,18.72,7.21,11.51,17.2,4.96,3.35,78,Yvelines
2007-04-18,2007,4,18,22.08,23.45,0.52,0.53,0.0,101.0,5.23,72.61,10.05,16.63,4.0,12.63,32.0,3.27,2.14,78,Yvelines
2007-04-19,2007,4,19,24.31,24.35,0.52,0.53,0.01,100.62,5.52,72.08,10.84,18.49,4.36,14.13,26.8,2.44,1.55,78,Yvelines
2007-04-20,2007,4,20,23.98,24.02,0.51,0.53,0.01,100.61,5.9,72.01,11.84,19.23,4.48,14.75,61.1,4.35,2.9,78,Yvelines
2007-04-21,2007,4,21,24.71,24.75,0.51,0.52,0.0,100.66,5.42,68.31,11.53,19.63,3.56,16.07,64.0,2.99,1.88,78,Yvelines
2007-04-22,2007,4,22,23.83,24.2,0.51,0.52,0.0,100.68,6.54,62.85,15.37,22.51,6.25,16.26,206.1,1.66,1.12,78,Yvelines
2007-04-23,2007,4,23,22.78,23.9,0.51,0.52,0.15,100.68,7.91,68.69,16.76,22.97,10.44,12.53,276.0,1.87,1.27,78,Yvelines
2007-04-24,2007,4,24,17.21,23.13,0.5,0.52,0.0,100.36,8.01,64.83,17.82,23.6,12.27,11.33,196.1,1.74,1.11,78,Yvelines
2007-04-25,2007,4,25,19.92,22.71,0.5,0.51,0.08,100.0,8.91,75.29,17.26,25.59,10.78,14.81,340.8,3.44,2.25,78,Yvelines
2007-04-26,2007,4,26,19.67,22.24,0.5,0.51,0.12,100.2,9.04,77.66,16.59,22.83,9.98,12.85,38.3,3.82,2.51,78,Yvelines
2007-04-27,2007,4,27,17.94,21.43,0.5,0.51,0.01,100.5,8.19,70.53,17.25,24.4,10.16,14.24,57.2,3.02,1.83,78,Yvelines
2007-04-28,2007,4,28,21.72,23.26,0.49,0.51,0.45,100.58,8.38,64.73,18.53,23.64,12.08,11.56,168.9,1.33,0.93,78,Yvelines
2007-04-29,2007,4,29,14.74,22.9,0.5,0.56,8.19,100.24,9.15,76.14,17.22,22.8,12.29,10.51,27.5,2.02,1.26,78,Yvelines
2007-04-30,2007,4,30,17.1,21.52,0.51,0.55,3.5,99.65,8.93,81.83,15.42,20.21,9.93,10.28,82.7,3.75,2.42,78,Yvelines
2007-05-01,2007,5,1,18.74,23.57,0.51,0.52,0.08,99.59,6.67,66.83,14.67,22.11,7.39,14.72,83.4,5.07,3.4,78,Yvelines
2007-05-02,2007,5,2,24.8,25.85,0.5,0.51,0.0,99.62,6.26,64.0,14.33,20.48,7.26,13.22,71.6,5.15,3.41,78,Yvelines
2007-05-03,2007,5,3,23.62,25.65,0.5,0.51,0.06,99.8,6.94,70.85,14.53,20.84,8.34,12.5,35.1,3.95,2.7,78,Yvelines
2007-05-04,2007,5,4,15.34,24.4,0.5,0.52,2.35,99.68,7.15,76.68,13.36,19.27,7.88,11.39,5.4,5.82,4.0,78,Yvelines
2007-05-05,2007,5,5,18.12,24.66,0.5,0.52,1.07,100.16,6.62,77.52,12.06,18.03,6.85,11.18,352.7,6.67,4.57,78,Yvelines
2007-05-06,2007,5,6,18.99,25.78,0.5,0.51,0.03,100.58,6.87,75.78,12.96,19.67,5.81,13.86,288.0,4.36,3.03,78,Yvelines
2007-05-07,2007,5,7,10.66,26.23,0.5,0.52,2.41,100.25,8.85,82.11,15.35,19.05,12.28,6.77,251.0,8.0,5.41,78,Yvelines
2007-05-08,2007,5,8,17.05,26.34,0.5,0.53,3.32,100.26,8.11,80.01,14.51,18.52,10.35,8.17,265.5,7.63,5.12,78,Yvelines
2007-05-09,2007,5,9,13.69,26.03,0.5,0.53,2.58,100.36,8.51,79.94,15.2,18.66,12.14,6.52,249.8,7.62,5.12,78,Yvelines
2007-05-10,2007,5,10,20.25,26.52,0.5,0.51,0.07,99.72,8.0,71.8,16.03,21.54,11.09,10.45,229.0,7.5,5.09,78,Yvelines
