date,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M,insee_dep,department
2003-04-01,2003,4,1,13.57,19.18,0.76,0.79,5.58,100.24,5.38,77.15,8.96,16.74,0.33,16.41,244.8,5.96,3.98,77,Seine-et-Marne
2003-04-02,2003,4,2,11.35,20.1,0.77,0.79,1.74,99.73,4.64,80.96,5.9,8.91,2.19,6.72,325.3,6.98,4.82,77,Seine-et-Marne
2003-04-03,2003,4,3,13.9,21.63,0.77,0.78,0.5,100.71,4.0,78.49,4.51,8.66,0.86,7.8,4.0,6.79,4.68,77,Seine-et-Marne
2003-04-04,2003,4,4,20.08,21.44,0.77,0.78,0.02,101.34,4.24,78.1,5.56,11.89,-0.67,12.56,24.1,4.67,3.16,77,Seine-et-Marne
2003-04-05,2003,4,5,20.57,21.37,0.76,0.78,0.04,101.22,5.3,78.25,8.79,13.78,4.41,9.37,10.7,5.95,4.09,77,Seine-et-Marne
2003-04-06,2003,4,6,11.78,21.01,0.76,0.78,0.12,100.97,4.33,77.36,5.93,10.6,0.84,9.76,16.4,6.1,4.21,77,Seine-et-Marne
2003-04-07,2003,4,7,22.47,22.8,0.76,0.77,0.0,100.83,2.7,67.07,1.88,7.51,-3.08,10.59,59.7,5.46,3.69,77,Seine-et-Marne
2003-04-08,2003,4,8,22.24,22.52,0.75,0.77,0.0,100.6,2.45,63.1,1.46,8.16,-4.88,13.04,68.6,3.82,2.42,77,Seine-et-Marne
2003-04-09,2003,4,9,21.12,21.57,0.75,0.77,0.0,99.65,3.02,71.52,2.38,9.49,-4.45,13.94,48.5,3.85,2.56,77,Seine-et-Marne
2003-04-10,2003,4,10,13.74,20.68,0.75,0.77,0.45,99.25,3.32,78.77,1.81,6.19,-3.17,9.36,349.7,3.71,2.55,77,Seine-et-Marne
2003-04-11,2003,4,11,18.4,20.68,0.75,0.77,0.04,99.51,3.83,74.99,4.61,10.94,-1.63,12.57,118.6,2.05,1.34,77,Seine-et-Marne
2003-04-12,2003,4,12,11.47,21.16,0.75,0.77,0.21,99.97,5.41,83.82,7.64,13.77,2.04,11.73,202.8,2.98,1.84,77,Seine-et-Marne
2003-04-13,2003,4,13,18.76,22.9,0.74,0.76,0.0,100.22,5.74,73.33,10.65,17.85,1.75,16.1,121.3,4.95,3.19,77,Seine-et-Marne
2003-04-14,2003,4,14,11.91,20.53,0.74,0.76,0.0,99.84,6.66,77.0,11.86,16.2,7.3,8.9,126.8,5.15,3.33,77,Seine-et-Marne
2003-04-15,2003,4,15,20.46,21.93,0.73,0.75,0.0,100.27,7.02,71.22,14.42,22.0,7.35,14.65,108.3,3.05,1.83,77,Seine-et-Marne
2003-04-16,2003,4,16,22.85,23.08,0.73,0.75,0.0,100.53,7.35,76.31,13.98,21.44,6.65,14.79,72.4,4.31,2.78,77,Seine-et-Marne
2003-04-17,2003,4,17,22.41,22.63,0.72,0.74,0.0,100.86,6.59,70.33,13.83,21.08,6.93,14.15,75.1,5.32,3.53,77,Seine-et-Marne
2003-04-18,2003,4,18,22.81,23.12,0.72,0.74,0.0,100.77,6.07,70.32,12.54,19.94,5.44,14.5,61.3,5.21,3.47,77,Seine-et-Marne
2003-04-19,2003,4,19,23.23,23.85,0.71,0.74,0.0,99.69,4.72,71.93,8.16,13.47,3.42,10.05,65.9,7.28,4.97,77,Seine-et-Marne
2003-04-20,2003,4,20,7.21,21.78,0.71,0.74,1.48,99.16,6.58,82.67,10.46,16.86,3.17,13.69,129.6,4.52,3.04,77,Seine-et-Marne
2003-04-21,2003,4,21,15.81,21.46,0.71,0.74,0.17,99.85,6.76,79.41,11.78,16.72,7.27,9.45,221.6,3.29,2.19,77,Seine-et-Marne
2003-04-22,2003,4,22,19.23,22.35,0.71,0.74,0.04,100.06,6.66,74.9,12.73,18.48,8.1,10.38,34.6,1.93,1.17,77,Seine-et-Marne
2003-04-23,2003,4,23,21.02,23.08,0.71,0.73,0.03,99.99,6.99,79.19,12.43,18.43,6.47,11.96,64.8,3.79,2.39,77,Seine-et-Marne
2003-04-24,2003,4,24,17.35,21.47,0.7,0.73,0.13,100.03,8.04,75.96,15.11,22.09,6.13,15.96,178.6,2.23,1.32,77,Seine-et-Marne
2003-04-25,2003,4,25,13.73,22.85,0.7,0.73,2.21,99.75,9.49,80.82,16.6,22.05,11.91,10.14,177.5,3.03,1.88,77,Seine-et-Marne
2003-04-26,2003,4,26,8.89,23.81,0.72,0.78,15.56,99.43,8.45,86.31,13.7,17.32,9.55,7.77,230.9,5.91,3.92,77,Seine-et-Marne
2003-04-27,2003,4,27,12.93,24.0,0.72,0.75,1.25,99.83,6.94,82.73,11.55,15.39,8.47,6.92,224.6,5.89,3.9,77,Seine-et-Marne
2003-04-28,2003,4,28,19.4,24.71,0.72,0.75,7.38,98.93,9.02,77.24,16.41,22.98,10.58,12.4,196.0,6.41,4.27,77,Seine-et-Marne
2003-04-29,2003,4,29,19.35,25.41,0.73,0.76,3.36,99.63,8.17,78.62,14.92,19.01,11.45,7.56,221.8,4.63,3.07,77,Seine-et-Marne
2003-04-30,2003,4,30,10.29,24.83,0.73,0.78,10.6,99.66,7.45,84.05,12.16,14.79,8.11,6.68,234.2,5.34,3.51,77,Seine-et-Marne
2003-05-01,2003,5,1,17.9,25.59,0.73,0.75,0.21,100.41,6.52,79.47,11.41,15.77,7.16,8.61,215.5,5.46,3.62,77,Seine-et-Marne
2003-05-02,2003,5,2,15.39,24.76,0.72,0.75,1.32,99.78,6.57,74.92,12.04,17.54,7.67,9.87,217.4,7.12,4.76,77,Seine-et-Marne
2003-05-03,2003,5,3,23.14,26.9,0.72,0.74,0.05,100.73,5.95,73.52,11.37,17.36,5.3,12.06,219.0,4.21,2.78,77,Seine-et-Marne
2003-05-04,2003,5,4,26.31,27.0,0.71,0.73,0.06,100.06,7.4,70.12,14.94,23.56,4.67,18.89,164.7,4.51,2.8,77,Seine-et-Marne
2003-05-05,2003,5,5,7.36,23.84,0.72,0.77,18.5,99.85,8.81,89.24,13.72,16.35,10.77,5.58,306.8,3.4,2.24,77,Seine-et-Marne
2003-05-06,2003,5,6,8.43,23.69,0.75,0.79,7.91,100.59,7.5,89.72,11.44,14.29,9.42,4.87,10.0,4.04,2.7,77,Seine-et-Marne
2003-05-07,2003,5,7,23.19,24.64,0.74,0.76,0.03,100.66,7.99,81.17,14.09,20.51,7.92,12.59,33.0,4.9,3.24,77,Seine-et-Marne
2003-05-08,2003,5,8,18.19,24.18,0.73,0.75,0.12,100.37,8.93,81.14,15.79,21.86,9.71,12.15,222.2,3.26,2.13,77,Seine-et-Marne
2003-05-09,2003,5,9,9.04,24.14,0.72,0.75,2.26,100.4,8.08,86.71,12.95,16.79,7.26,9.53,263.3,3.98,2.63,77,Seine-et-Marne
2003-05-10,2003,5,10,21.52,27.38,0.72,0.75,0.02,100.67,5.48,64.48,12.23,17.45,5.57,11.88,310.4,0.95,0.63,77,Seine-et-Marne
2003-05-11,2003,5,11,19.86,26.3,0.72,0.74,0.07,100.52,6.88,69.29,13.99,19.09,8.59,10.5,227.2,1.96,1.28,77,Seine-et-Marne
2003-05-12,2003,5,12,15.31,26.53,0.71,0.74,0.95,100.36,6.8,76.84,12.58,16.72,8.61,8.11,246.7,3.78,2.52,77,Seine-et-Marne
2003-05-13,2003,5,13,20.6,28.46,0.71,0.74,1.44,100.46,5.44,75.77,9.44,13.34,5.25,8.09,276.9,4.92,3.29,77,Seine-et-Marne
2003-05-14,2003,5,14,21.87,28.35,0.71,0.74,1.28,100.78,5.11,74.8,9.02,14.57,3.94,10.63,287.4,4.32,2.82,77,Seine-et-Marne
2003-05-15,2003,5,15,24.06,28.13,0.71,0.73,0.06,100.81,4.91,67.38,10.18,16.23,3.27,12.96,66.6,1.25,0.67,77,Seine-et-Marne
2003-05-16,2003,5,16,22.12,27.22,0.7,0.73,0.55,100.03,5.6,65.65,12.14,17.61,3.67,13.94,146.1,2.48,1.59,77,Seine-et-Marne
2003-05-17,2003,5,17,13.57,26.98,0.7,0.73,2.06,99.78,8.1,83.43,13.71,17.78,9.73,8.05,218.6,5.57,3.76,77,Seine-et-Marne
2003-05-18,2003,5,18,8.58,26.86,0.7,0.74,8.45,99.96,9.3,88.3,14.88,18.82,11.4,7.42,224.5,5.28,3.54,77,Seine-et-Marne
2003-05-19,2003,5,19,6.31,26.47,0.72,0.79,15.7,99.92,8.74,88.22,13.78,15.85,9.62,6.23,240.2,5.93,3.93,77,Seine-et-Marne
2003-05-20,2003,5,20,19.99,28.87,0.72,0.75,0.66,100.54,6.17,73.08,12.03,16.53,8.33,8.2,263.7,6.16,4.14,77,Seine-et-Marne
2003-05-21,2003,5,21,13.52,27.42,0.72,0.74,1.26,101.05,6.84,79.67,12.05,16.07,7.57,8.5,254.8,4.76,3.24,77,Seine-et-Marne
2003-05-22,2003,5,22,15.24,27.53,0.71,0.74,0.56,101.03,9.28,85.78,15.52,19.82,11.59,8.23,252.5,5.01,3.33,77,Seine-et-Marne
2003-05-23,2003,5,23,23.79,28.09,0.71,0.73,0.48,100.04,9.23,78.84,16.67,21.66,10.58,11.08,227.7,4.32,2.81,77,Seine-et-Marne
2003-05-24,2003,5,24,6.42,26.1,0.72,0.78,14.19,99.33,8.77,89.44,13.6,15.79,10.74,5.05,249.5,3.14,2.04,77,Seine-et-Marne
2003-05-25,2003,5,25,15.33,28.75,0.72,0.75,0.75,100.16,7.15,80.19,12.56,16.89,8.03,8.86,278.4,3.24,2.15,77,Seine-et-Marne
2003-05-26,2003,5,26,26.06,28.7,0.71,0.74,0.04,100.79,6.81,74.85,13.11,19.12,5.84,13.28,7.5,3.24,2.07,77,Seine-et-Marne
2003-05-27,2003,5,27,22.17,26.77,0.71,0.73,0.02,100.91,8.22,78.36,15.14,21.05,8.64,12.41,8.1,4.31,2.87,77,Seine-et-Marne
2003-05-28,2003,5,28,24.08,26.32,0.7,0.72,0.04,100.55,10.01,80.39,17.7,23.48,10.77,12.71,41.8,3.58,2.28,77,Seine-et-Marne
2003-05-29,2003,5,29,25.54,27.61,0.69,0.71,0.1,100.11,11.34,80.55,19.42,24.92,12.43,12.49,65.1,3.18,1.94,77,Seine-et-Marne
2003-05-30,2003,5,30,24.19,27.09,0.68,0.71,0.04,99.93,12.03,78.26,20.99,26.1,15.14,10.96,39.1,1.8,1.1,77,Seine-et-Marne
2003-05-31,2003,5,31,21.0,25.97,0.68,0.71,0.05,99.89,11.79,79.07,20.57,25.84,15.71,10.13,75.7,1.72,0.92,77,Seine-et-Marne
2003-06-01,2003,6,1,24.3,26.15,0.67,0.7,0.21,99.55,10.62,68.58,21.18,26.27,14.38,11.89,110.0,2.21,1.39,77,Seine-et-Marne
2003-06-02,2003,6,2,14.11,26.83,0.67,0.71,2.86,99.62,11.47,82.55,19.25,22.35,16.9,5.45,242.4,3.37,2.2,77,Seine-et-Marne
2003-06-03,2003,6,3,15.28,26.25,0.67,0.72,5.9,99.68,12.36,91.28,18.58,21.95,14.72,7.23,159.1,3.56,2.26,77,Seine-et-Marne
2003-06-04,2003,6,4,18.36,25.97,0.68,0.71,2.1,99.83,12.74,84.59,20.58,25.22,15.71,9.51,201.2,3.85,2.48,77,Seine-et-Marne
2003-06-05,2003,6,5,17.72,27.17,0.69,0.74,10.02,100.54,10.28,85.88,16.96,20.4,14.39,6.01,2.2,2.46,1.58,77,Seine-et-Marne
2003-06-06,2003,6,6,21.64,27.3,0.68,0.71,0.2,100.58,10.72,72.98,20.35,25.12,13.33,11.79,312.0,1.22,0.8,77,Seine-et-Marne
2003-06-07,2003,6,7,25.85,28.52,0.67,0.7,0.08,100.25,12.15,73.28,22.1,26.62,16.22,10.4,193.9,1.84,1.24,77,Seine-et-Marne
2003-06-08,2003,6,8,16.79,27.7,0.67,0.7,1.93,99.97,11.23,79.27,19.47,24.16,12.82,11.34,246.4,4.56,2.91,77,Seine-et-Marne
2003-06-09,2003,6,9,25.7,29.17,0.66,0.69,0.0,100.43,9.21,73.37,17.82,23.26,10.27,12.99,112.6,2.42,1.48,77,Seine-et-Marne
2003-06-10,2003,6,10,15.65,27.81,0.66,0.69,1.32,100.05,12.07,80.89,20.34,25.1,16.52,8.58,220.0,3.95,2.55,77,Seine-et-Marne
2003-06-11,2003,6,11,27.47,28.71,0.65,0.68,0.03,100.53,11.06,75.75,20.41,25.52,14.6,10.92,271.2,2.25,1.41,77,Seine-et-Marne
2003-06-12,2003,6,12,19.58,26.7,0.64,0.67,2.08,100.37,13.24,84.1,21.28,27.77,15.87,11.9,9.6,3.17,2.05,77,Seine-et-Marne
2003-06-13,2003,6,13,23.82,26.46,0.64,0.66,0.11,100.68,11.55,77.04,20.59,26.37,15.02,11.35,16.4,3.49,2.37,77,Seine-et-Marne
2003-06-14,2003,6,14,17.65,25.98,0.64,0.67,2.74,100.42,13.61,85.37,21.37,27.82,16.02,11.8,94.3,2.29,1.45,77,Seine-et-Marne
2003-06-15,2003,6,15,22.93,26.66,0.64,0.66,0.3,100.39,12.54,81.68,20.99,25.88,15.88,10.0,14.7,3.11,2.11,77,Seine-et-Marne
2003-06-16,2003,6,16,27.68,28.89,0.63,0.65,0.0,100.05,10.26,72.75,19.82,25.5,12.98,12.52,29.4,2.44,1.53,77,Seine-et-Marne
2003-06-17,2003,6,17,17.64,26.6,0.62,0.66,3.86,99.9,11.14,78.77,19.62,25.62,13.93,11.69,259.8,3.31,2.12,77,Seine-et-Marne
2003-06-18,2003,6,18,27.01,29.67,0.62,0.64,0.03,100.72,8.81,74.07,17.29,22.18,11.4,10.78,285.8,3.83,2.53,77,Seine-et-Marne
2003-06-19,2003,6,19,17.62,29.15,0.61,0.63,0.06,101.02,11.72,78.66,20.61,25.64,14.62,11.02,279.1,3.34,2.14,77,Seine-et-Marne
2003-06-20,2003,6,20,24.59,30.26,0.61,0.62,0.01,100.73,10.15,75.19,19.24,24.56,13.44,11.12,317.7,3.76,2.49,77,Seine-et-Marne
2003-06-21,2003,6,21,29.54,30.46,0.6,0.61,0.01,100.35,8.55,67.82,18.33,24.66,10.8,13.86,68.4,3.43,2.26,77,Seine-et-Marne
2003-06-22,2003,6,22,28.32,29.53,0.59,0.6,0.02,99.51,9.56,57.24,22.94,30.89,12.42,18.47,126.5,2.4,1.47,77,Seine-et-Marne
2003-06-23,2003,6,23,16.88,27.94,0.59,0.6,0.17,99.66,11.68,73.05,21.44,25.45,13.9,11.55,264.0,5.15,3.36,77,Seine-et-Marne
2003-06-24,2003,6,24,28.57,29.43,0.58,0.59,0.0,100.43,8.85,67.71,18.92,25.32,11.38,13.94,7.5,2.62,1.72,77,Seine-et-Marne
2003-06-25,2003,6,25,25.46,27.92,0.58,0.6,2.43,100.35,10.36,72.41,20.2,26.38,14.23,12.15,42.6,3.6,2.43,77,Seine-et-Marne
2003-06-26,2003,6,26,20.77,27.52,0.58,0.59,0.89,100.05,11.72,75.34,21.13,25.15,16.44,8.71,268.3,3.42,2.24,77,Seine-et-Marne
2003-06-27,2003,6,27,13.14,28.49,0.58,0.58,0.31,100.17,10.56,77.18,19.24,23.72,13.36,10.36,296.8,2.87,1.9,77,Seine-et-Marne
2003-06-28,2003,6,28,21.55,28.48,0.57,0.58,0.08,100.01,10.13,71.84,19.79,24.71,15.12,9.59,11.5,2.42,1.62,77,Seine-et-Marne
2003-06-29,2003,6,29,25.88,28.37,0.57,0.57,0.05,99.29,10.38,62.71,22.55,28.76,14.62,14.14,100.1,2.72,1.75,77,Seine-et-Marne
2003-06-30,2003,6,30,12.32,26.95,0.57,0.58,3.42,99.04,11.21,78.24,19.61,23.56,14.59,8.97,257.0,4.02,2.68,77,Seine-et-Marne
2003-07-01,2003,7,1,20.55,28.98,0.57,0.6,4.45,98.93,9.17,79.07,16.42,20.25,12.71,7.54,224.7,6.84,4.56,77,Seine-et-Marne
2003-07-02,2003,7,2,18.45,28.33,0.57,0.59,2.98,99.22,8.97,75.44,17.07,21.85,12.67,9.18,241.4,5.02,3.38,77,Seine-et-Marne
2003-07-03,2003,7,3,17.3,26.67,0.57,0.6,3.21,99.76,9.08,81.67,15.86,20.0,12.41,7.59,276.3,4.05,2.69,77,Seine-et-Marne
2003-07-04,2003,7,4,15.34,28.35,0.57,0.59,0.96,100.24,8.81,77.36,16.45,20.91,12.5,8.41,283.5,4.11,2.75,77,Seine-et-Marne
2003-07-05,2003,7,5,17.69,28.38,0.57,0.58,0.01,100.4,8.27,69.64,17.36,22.51,11.07,11.44,321.4,2.22,1.43,77,Seine-et-Marne
2003-07-06,2003,7,6,18.14,27.05,0.56,0.57,0.19,100.59,9.45,73.76,18.51,23.99,12.58,11.41,21.9,1.9,1.16,77,Seine-et-Marne
2003-07-07,2003,7,7,22.38,28.43,0.56,0.56,0.0,100.78,9.35,68.84,19.72,25.82,12.09,13.73,33.5,1.96,1.15,77,Seine-et-Marne
2003-07-08,2003,7,8,24.04,28.09,0.55,0.55,0.01,100.68,9.55,68.22,20.09,26.46,13.02,13.44,355.2,2.71,1.77,77,Seine-et-Marne
2003-07-09,2003,7,9,26.24,28.14,0.55,0.54,0.0,100.53,10.03,66.91,21.17,27.4,14.84,12.56,29.5,3.35,2.22,77,Seine-et-Marne
2003-07-10,2003,7,10,25.17,27.88,0.54,0.53,0.01,100.45,11.22,68.47,22.66,28.74,14.77,13.97,41.9,2.25,1.34,77,Seine-et-Marne
2003-07-11,2003,7,11,22.71,26.83,0.54,0.53,0.01,100.44,11.06,63.25,23.73,30.42,17.07,13.35,331.3,3.26,2.13,77,Seine-et-Marne
2003-07-12,2003,7,12,26.39,27.89,0.53,0.52,0.01,100.59,8.58,60.58,20.78,27.25,14.93,12.32,25.9,4.12,2.81,77,Seine-et-Marne
2003-07-13,2003,7,13,28.62,29.17,0.53,0.51,0.0,100.19,7.83,51.79,22.22,30.97,12.88,18.09,66.2,4.25,2.81,77,Seine-et-Marne
2003-07-14,2003,7,14,28.17,28.71,0.52,0.5,0.0,99.67,8.46,46.74,24.58,33.41,15.7,17.71,73.5,3.62,2.34,77,Seine-et-Marne
2003-07-15,2003,7,15,25.25,26.8,0.52,0.49,0.0,99.35,9.66,49.79,25.86,34.66,15.89,18.77,75.2,2.19,1.3,77,Seine-et-Marne
2003-07-16,2003,7,16,16.69,26.02,0.53,0.55,8.72,99.41,10.6,64.33,22.04,26.13,17.34,8.79,213.9,5.37,3.57,77,Seine-et-Marne
2003-07-17,2003,7,17,18.04,28.12,0.53,0.52,0.43,100.46,8.97,67.29,19.19,24.27,15.03,9.24,240.8,5.17,3.47,77,Seine-et-Marne
2003-07-18,2003,7,18,27.1,28.57,0.53,0.51,0.0,100.7,8.43,54.08,22.19,28.37,14.54,13.83,209.3,2.09,1.39,77,Seine-et-Marne
2003-07-19,2003,7,19,27.39,28.14,0.52,0.5,0.01,100.29,8.38,46.21,24.8,32.22,16.11,16.11,117.5,1.66,0.99,77,Seine-et-Marne
2003-07-20,2003,7,20,18.39,26.25,0.52,0.49,0.02,100.01,10.14,60.87,22.78,28.38,17.23,11.15,293.2,3.56,2.35,77,Seine-et-Marne
2003-07-21,2003,7,21,18.83,26.7,0.51,0.5,0.82,100.11,10.39,66.08,21.75,26.88,16.37,10.51,249.4,2.65,1.74,77,Seine-et-Marne
2003-07-22,2003,7,22,24.53,27.9,0.51,0.49,0.08,100.47,9.63,64.28,21.56,27.86,14.73,13.13,288.9,2.58,1.65,77,Seine-et-Marne
2003-07-23,2003,7,23,20.72,27.64,0.51,0.49,0.01,100.32,9.67,62.0,21.75,26.86,15.78,11.08,255.2,3.06,2.07,77,Seine-et-Marne
2003-07-24,2003,7,24,16.17,27.51,0.51,0.51,2.99,100.14,9.8,68.44,20.18,25.16,16.42,8.74,263.0,3.94,2.65,77,Seine-et-Marne
2003-07-25,2003,7,25,16.41,25.67,0.51,0.5,0.9,99.86,9.63,70.69,19.19,22.82,14.54,8.28,207.4,4.73,3.13,77,Seine-et-Marne
2003-07-26,2003,7,26,7.51,25.73,0.51,0.53,5.01,99.62,12.09,80.85,20.52,24.59,16.16,8.43,215.9,5.11,3.47,77,Seine-et-Marne
2003-07-27,2003,7,27,12.56,26.23,0.53,0.56,5.43,99.9,10.67,79.46,18.75,22.66,14.53,8.13,259.4,3.78,2.49,77,Seine-et-Marne
2003-07-28,2003,7,28,20.29,26.68,0.53,0.52,0.19,100.76,7.99,59.96,19.35,24.54,13.55,10.99,295.3,1.93,1.25,77,Seine-et-Marne
2003-07-29,2003,7,29,23.92,26.42,0.52,0.5,0.01,100.9,9.24,65.24,20.33,26.27,13.1,13.17,245.7,2.96,1.95,77,Seine-et-Marne
2003-07-30,2003,7,30,15.8,26.36,0.52,0.51,2.14,100.3,10.51,71.96,20.41,24.61,15.65,8.96,259.1,4.9,3.33,77,Seine-et-Marne
2003-07-31,2003,7,31,17.76,25.95,0.52,0.5,0.04,100.37,9.25,69.59,19.28,25.15,12.75,12.4,312.7,2.06,1.29,77,Seine-et-Marne
2003-08-01,2003,8,1,25.96,26.09,0.51,0.49,0.0,100.48,9.22,60.14,22.27,29.63,13.69,15.94,358.4,1.77,1.01,77,Seine-et-Marne
2003-08-02,2003,8,2,25.7,25.97,0.51,0.48,0.0,100.55,9.92,57.53,24.16,32.16,15.71,16.45,19.7,2.63,1.68,77,Seine-et-Marne
2003-08-03,2003,8,3,25.21,25.49,0.5,0.47,0.0,100.59,10.52,55.76,26.13,34.79,17.12,17.67,34.4,3.0,1.99,77,Seine-et-Marne
2003-08-04,2003,8,4,25.17,25.21,0.5,0.46,0.0,100.69,10.66,52.28,27.56,36.61,18.65,17.96,44.7,3.86,2.57,77,Seine-et-Marne
2003-08-05,2003,8,5,23.81,23.88,0.5,0.45,0.0,100.66,10.47,48.47,28.71,38.33,19.24,19.09,43.7,2.88,1.79,77,Seine-et-Marne
2003-08-06,2003,8,6,23.13,23.23,0.49,0.44,0.0,100.52,10.11,42.32,30.18,39.77,21.31,18.46,64.8,2.61,1.51,77,Seine-et-Marne
2003-08-07,2003,8,7,23.56,23.69,0.49,0.43,0.0,100.42,10.41,42.4,30.56,39.52,23.79,15.73,9.7,2.56,1.68,77,Seine-et-Marne
2003-08-08,2003,8,8,22.01,22.85,0.49,0.43,0.01,100.3,12.58,57.51,28.67,38.38,21.02,17.36,2.7,3.0,2.05,77,Seine-et-Marne
2003-08-09,2003,8,9,23.45,23.57,0.48,0.42,0.01,100.35,11.25,53.46,28.31,37.68,20.39,17.29,20.4,2.96,1.96,77,Seine-et-Marne
2003-08-10,2003,8,10,23.75,23.93,0.48,0.41,0.0,100.21,8.43,37.85,29.49,39.06,19.74,19.32,65.5,2.9,1.78,77,Seine-et-Marne
2003-08-11,2003,8,11,20.8,22.96,0.48,0.4,0.06,100.31,9.19,37.07,30.54,39.07,22.21,16.86,111.9,2.01,1.17,77,Seine-et-Marne
2003-08-12,2003,8,12,22.22,23.17,0.48,0.39,0.0,100.49,9.88,39.55,30.52,39.6,21.53,18.07,235.7,3.01,1.87,77,Seine-et-Marne
2003-08-13,2003,8,13,22.73,23.14,0.47,0.39,0.0,100.52,11.1,53.59,27.54,35.18,20.6,14.58,340.6,3.71,2.58,77,Seine-et-Marne
2003-08-14,2003,8,14,16.62,20.59,0.48,0.4,0.91,100.13,10.33,55.3,24.95,32.12,18.63,13.49,14.0,3.12,2.13,77,Seine-et-Marne
2003-08-15,2003,8,15,19.32,22.7,0.47,0.39,0.01,100.08,7.09,43.68,22.48,29.34,16.37,12.97,29.5,4.01,2.81,77,Seine-et-Marne
2003-08-16,2003,8,16,17.4,22.25,0.47,0.39,0.6,100.01,7.82,46.6,23.21,31.1,16.66,14.44,33.0,3.43,2.38,77,Seine-et-Marne
2003-08-17,2003,8,17,12.68,19.88,0.48,0.43,6.05,99.86,11.8,70.83,22.02,25.9,17.5,8.4,144.1,2.57,1.77,77,Seine-et-Marne
2003-08-18,2003,8,18,10.72,21.73,0.5,0.56,9.24,100.23,10.83,77.86,19.34,22.51,17.19,5.32,233.9,4.74,3.15,77,Seine-et-Marne
2003-08-19,2003,8,19,18.94,22.98,0.5,0.49,0.27,100.62,10.42,70.32,20.7,25.47,16.1,9.37,332.2,2.87,1.93,77,Seine-et-Marne
2003-08-20,2003,8,20,19.65,21.84,0.5,0.48,0.03,100.53,7.93,61.29,19.07,25.3,13.36,11.94,354.4,2.82,1.9,77,Seine-et-Marne
2003-08-21,2003,8,21,22.29,22.94,0.5,0.47,0.01,100.39,7.78,61.46,19.09,25.88,11.36,14.52,315.9,2.7,1.79,77,Seine-et-Marne
2003-08-22,2003,8,22,23.47,23.72,0.49,0.47,0.0,100.51,8.26,62.64,19.67,27.18,11.65,15.53,329.8,2.35,1.46,77,Seine-et-Marne
2003-08-23,2003,8,23,20.35,22.74,0.49,0.47,0.03,100.56,10.21,69.63,21.02,27.79,14.33,13.46,22.2,2.43,1.59,77,Seine-et-Marne
2003-08-24,2003,8,24,21.34,22.42,0.49,0.46,0.04,100.29,9.82,65.04,21.45,28.65,15.47,13.18,29.8,4.85,3.35,77,Seine-et-Marne
2003-08-25,2003,8,25,22.11,22.27,0.49,0.46,0.0,99.97,7.86,56.67,20.38,28.85,13.53,15.32,31.5,4.07,2.81,77,Seine-et-Marne
2003-08-26,2003,8,26,19.59,21.08,0.48,0.45,0.0,99.99,7.85,58.2,20.18,28.16,12.07,16.09,354.7,3.31,2.2,77,Seine-et-Marne
2003-08-27,2003,8,27,17.1,20.37,0.48,0.45,0.0,99.77,8.7,59.22,21.06,28.58,14.22,14.36,56.6,3.48,2.35,77,Seine-et-Marne
2003-08-28,2003,8,28,11.5,18.96,0.48,0.48,5.99,99.04,10.64,68.15,21.61,30.03,15.47,14.56,155.6,3.31,2.27,77,Seine-et-Marne
2003-08-29,2003,8,29,11.24,19.08,0.5,0.55,8.14,98.83,11.18,86.71,17.84,20.68,13.01,7.67,248.0,4.15,2.75,77,Seine-et-Marne
2003-08-30,2003,8,30,12.08,20.77,0.51,0.51,1.92,99.98,8.29,80.43,14.78,19.24,10.63,8.61,343.3,2.85,1.9,77,Seine-et-Marne
2003-08-31,2003,8,31,16.36,21.41,0.51,0.49,0.08,100.57,6.16,66.56,13.97,20.5,7.46,13.04,343.6,2.45,1.56,77,Seine-et-Marne
2003-09-01,2003,9,1,14.65,20.41,0.5,0.48,0.03,100.62,6.2,61.93,14.87,20.57,9.96,10.61,1.2,2.92,1.99,77,Seine-et-Marne
2003-09-02,2003,9,2,15.0,21.15,0.5,0.48,0.07,101.07,6.49,68.32,14.22,20.01,8.31,11.7,26.6,3.78,2.55,77,Seine-et-Marne
2003-09-03,2003,9,3,21.4,21.54,0.5,0.48,0.0,101.33,5.18,55.16,14.89,22.78,7.67,15.11,60.5,4.03,2.65,77,Seine-et-Marne
2003-09-04,2003,9,4,21.51,21.72,0.49,0.47,0.0,101.12,4.93,49.91,15.81,25.38,7.19,18.19,91.8,3.61,2.25,77,Seine-et-Marne
2003-09-05,2003,9,5,7.53,18.85,0.49,0.48,0.82,100.44,8.1,70.03,16.85,24.37,11.11,13.26,176.8,3.19,2.03,77,Seine-et-Marne
2003-09-06,2003,9,6,13.49,18.87,0.49,0.48,1.19,100.27,9.16,74.84,17.58,23.91,12.78,11.13,250.9,3.55,2.28,77,Seine-et-Marne
2003-09-07,2003,9,7,11.51,19.47,0.49,0.5,1.88,100.11,8.12,77.95,14.89,19.01,11.6,7.41,72.3,1.66,1.08,77,Seine-et-Marne
2003-09-08,2003,9,8,13.47,19.58,0.5,0.51,7.52,99.29,7.84,77.97,14.55,20.91,8.46,12.45,164.4,3.17,2.07,77,Seine-et-Marne
